,name,Morgan radius 2 tanimoto similarity average,Morgan radius 2 tanimoto similarity std,Morgan radius 2 tanimoto similarity max,Morgan radius 2 tanimoto similarity median,Morgan radius 2 tanimoto similarity percentile 80,Morgan radius 2 tanimoto similarity percentile 90,Morgan radius 2 tanimoto similarity percentile 95,Morgan radius 3 tanimoto similarity average,Morgan radius 3 tanimoto similarity std,Morgan radius 3 tanimoto similarity max,Morgan radius 3 tanimoto similarity median,Morgan radius 3 tanimoto similarity percentile 80,Morgan radius 3 tanimoto similarity percentile 90,Morgan radius 3 tanimoto similarity percentile 95,Morgan radius 4 tanimoto similarity average,Morgan radius 4 tanimoto similarity std,Morgan radius 4 tanimoto similarity max,Morgan radius 4 tanimoto similarity median,Morgan radius 4 tanimoto similarity percentile 80,Morgan radius 4 tanimoto similarity percentile 90,Morgan radius 4 tanimoto similarity percentile 95,custom fingerprint tanimoto similarity average,custom fingerprint tanimoto similarity std,custom fingerprint tanimoto similarity max,custom fingerprint tanimoto similarity median,custom fingerprint tanimoto similarity percentile 80,custom fingerprint tanimoto similarity percentile 90,custom fingerprint tanimoto similarity percentile 95
1mepyrazolo34dpyrimidine,1mepyrazolo34dpyrimidine,0.11374830559755947,0.06428581754153827,0.5384615384615384,0.10909090909090909,0.15625,0.18604651162790697,0.21428571428571427,0.09099599346611327,0.04953687209869929,0.42592592592592593,0.08928571428571429,0.1232876712328767,0.14705882352941177,0.16981132075471697,0.08838497739515579,0.04821048238013495,0.4107142857142857,0.08620689655172414,0.12,0.14285714285714285,0.16666666666666666,0.30717892481690573,0.18616828322641713,1.0,0.27586206896551724,0.12,0.14285714285714285,0.16666666666666666
4mespyrazolo34dpyrimidine,4mespyrazolo34dpyrimidine,0.10237518642772746,0.05757308598448675,0.6052631578947368,0.1,0.14,0.16384500745156477,0.20754716981132076,0.08205196574667735,0.044263610438298365,0.5294117647058824,0.08064516129032258,0.1111111111111111,0.13043478260869565,0.16,0.07974194910493147,0.04228176853768151,0.4909090909090909,0.07819293478260869,0.1076923076923077,0.12691705790297336,0.15384615384615385,0.3329757249155102,0.17225729656742936,0.9629629629629629,0.3055555555555556,0.1076923076923077,0.12691705790297336,0.15384615384615385
7amthiazolo54dpyrimidin,7amthiazolo54dpyrimidin,0.09548773334894174,0.056966714144353864,0.6052631578947368,0.09090909090909091,0.12962962962962962,0.15517241379310345,0.19288124156545172,0.07855781945359892,0.044204407681844846,0.5,0.07692307692307693,0.10714285714285714,0.12727272727272726,0.15151515151515152,0.07551312370713256,0.04222383603757153,0.4642857142857143,0.07446808510638298,0.10294117647058823,0.12280701754385964,0.14489893211289082,0.31426292163623226,0.15825612102058226,0.9615384615384616,0.29411764705882354,0.10294117647058823,0.12280701754385964,0.14489893211289082
10aminobenzoquinone,10aminobenzoquinone,0.14582603243963907,0.09866583146583978,0.6923076923076923,0.13513513513513514,0.2222222222222222,0.27586206896551724,0.3280865778688523,0.11305138805421702,0.07268209772043004,0.5064935064935064,0.10733486943164362,0.17073170731707318,0.20652173913043478,0.24390243902439024,0.10644901087052222,0.06769208120434,0.4588235294117647,0.10126582278481013,0.15966386554621848,0.19230769230769232,0.22635693977772015,0.3020850599374814,0.13221639562753024,1.0,0.2903225806451613,0.15966386554621848,0.19230769230769232,0.22635693977772015
3am1mebenzoquinone,3am1mebenzoquinone,0.1491636185886684,0.09377126373062794,0.7037037037037037,0.140625,0.225,0.2777777777777778,0.3194001182033095,0.1167889683384867,0.07128176205034342,0.5189873417721519,0.1111111111111111,0.1728395061728395,0.21052631578947367,0.24390243902439024,0.10801491325325129,0.0649814531591825,0.45555555555555555,0.10309278350515463,0.16,0.1926605504587156,0.2222222222222222,0.26715806436633566,0.12724209341454673,1.0,0.25,0.16,0.1926605504587156,0.2222222222222222
2am4mebenzoquinone,2am4mebenzoquinone,0.14832180947885482,0.0931803236403782,0.7037037037037037,0.140625,0.2222222222222222,0.2747580645161289,0.3220338983050847,0.11636542312636466,0.07073958369803031,0.5189873417721519,0.11235955056179775,0.17142857142857143,0.20865384615384608,0.24385553470919308,0.10925788460779091,0.06512580102493494,0.45555555555555555,0.10638297872340426,0.16079638752052558,0.1934670642450528,0.2260448807854136,0.26715806436633566,0.12724209341454673,1.0,0.25,0.16079638752052558,0.1934670642450528,0.2260448807854136
9aminophenanthridine,9aminophenanthridine,0.15288113418636734,0.10536941471981202,0.76,0.13793103448275862,0.23728813559322035,0.296875,0.35,0.11746663119856832,0.07841169801135696,0.6811594202898551,0.10843373493975904,0.18181818181818182,0.22105263157894736,0.262410714285714,0.11132239753365014,0.07297465774048867,0.6533333333333333,0.10344827586206896,0.17073170731707318,0.20754716981132076,0.24464539007092184,0.29764973567185393,0.1330216604842915,0.96,0.28205128205128205,0.17073170731707318,0.20754716981132076,0.24464539007092184
3hydroxyphenanthridine,3hydroxyphenanthridine,0.1598968635988185,0.10380720686152986,0.8333333333333334,0.14933950934980272,0.24561403508771928,0.30158730158730157,0.35,0.12270079884153182,0.07743002194416664,0.6811594202898551,0.11650485436893204,0.18604651162790697,0.2247191011235955,0.26582278481012656,0.11440021175556352,0.07110555698442446,0.6363636363636364,0.10975609756097561,0.17204301075268819,0.20689655172413793,0.24731182795698925,0.2966796355388083,0.13090429607633386,0.96,0.2857142857142857,0.17204301075268819,0.20689655172413793,0.24731182795698925
8hydroxyphenanthridine,8hydroxyphenanthridine,0.1588280266052006,0.10291763093934114,0.8333333333333334,0.14925373134328357,0.24358974358974358,0.29842890809112327,0.3453605015673978,0.12219825827473886,0.07672420696529154,0.6811594202898551,0.11627906976744186,0.18478260869565216,0.2222222222222222,0.26031520562770527,0.11609014850875572,0.07077405682567114,0.6363636363636364,0.11152570480928689,0.17333333333333334,0.20689655172413793,0.2448653929656968,0.2924062161854986,0.1318117712181985,1.0,0.28125,0.17333333333333334,0.20689655172413793,0.2448653929656968
9hydroxyphenanthridine,9hydroxyphenanthridine,0.15939003941718688,0.1036057288609197,0.8333333333333334,0.14925373134328357,0.24358974358974358,0.3,0.35,0.12228469085798134,0.07694084267523285,0.6811594202898551,0.11627906976744186,0.18518518518518517,0.2222222222222222,0.26031520562770527,0.11523941030934427,0.07138064900673699,0.6533333333333333,0.1111111111111111,0.17350312025636705,0.20833333333333334,0.2441860465116279,0.2924062161854986,0.1318117712181985,1.0,0.28125,0.17350312025636705,0.20833333333333334,0.2441860465116279
