,compn,exp.pKa,pred.pKa,M.U.E
1313,Smethyl8mercptoquinoline_cation->neut (+1 -> +0),3.5,3.0402653942659077,0.4597346057340923
1314,1mercaptoisoquinoline_cation->neut (+1 -> +0),-1.9,-2.972865586472908,1.0728655864729082
1315,Smethyl1mercaptoisoquinoline_cation->neut (+1 -> +0),3.93,3.694054588267508,0.23594541173249217
1316,Nmethyl1mercaptoisoquinoline_cation->neut (+1 -> +0),-2.13,-2.2473638717334383,0.11736387173343843
1317,3mercaptoisoquinoline_cation->neut (+1 -> +0),0.39,-0.5855459146823199,0.9755459146823199
1318,3mercaptoisoquinoline_neut->an (+0 -> -1),8.58,8.289025329901632,0.2909746700983682
1319,Smethyl3mercaptoisoquinoline_cation->neut (+1 -> +0),3.41,3.153327820623309,0.2566721793766913
1320,2methoxyquinoline_cation->neut (+1 -> +0),3.17,3.2440570144238796,0.07405701442387969
1321,4methoxyquinoline_cation->neut (+1 -> +0),6.65,6.173022521086965,0.4769774789130352
1322,acridone_cation->neut (+1 -> +0),-0.26,-0.45671197489866877,0.19671197489866876
1323,2hydroxypyrazine_neut->an (+0 -> -1),8.23,8.393097395124789,0.1630973951247885
1324,4hydroxypyridazine_cation->neut (+1 -> +0),1.07,1.0943894591320653,0.02438945913206525
1325,4hydroxypyridazine_neut->an (+0 -> -1),8.68,9.02293272825601,0.3429327282560095
1326,3hydroxypyridazine_neut->an (+0 -> -1),10.46,10.241328455489644,0.2186715445103573
1327,4methoxypyrimidine_cation->neut (+1 -> +0),2.5,3.064487304487842,0.5644873044878418
1328,1methyl2pirimidinone_cation->neut (+1 -> +0),2.5,2.61298255397105,0.11298255397105006
1329,1methyl4pirimidinone_cation->neut (+1 -> +0),1.8,2.3232179039393994,0.5232179039393994
1330,4hydroxycinnoline_cation->neut (+1 -> +0),-0.35,-0.5910821844425609,0.2410821844425609
1331,4hydroxycinnoline_neut->an (+0 -> -1),9.27,9.467426338124893,0.19742633812489352
1332,3hydroxycinnoline_neut->an (+0 -> -1),8.64,8.34441343896576,0.2955865610342414
1333,5hydroxycinnoline_cation->neut (+1 -> +0),1.92,2.4548807845597533,0.5348807845597534
1334,5hydroxycinnoline_neut->an (+0 -> -1),7.4,7.770740811783858,0.37074081178385754
1335,6hydroxycinnoline_cation->neut (+1 -> +0),3.65,3.2885751804661414,0.3614248195338585
1336,6hydroxycinnoline_neut->an (+0 -> -1),7.52,7.875443943037384,0.35544394303738436
1337,7hydroxycinnoline_cation->neut (+1 -> +0),3.31,3.1509433141317817,0.1590566858682183
1338,7hydroxycinnoline_neut->an (+0 -> -1),7.56,8.264450400659964,0.7044504006599643
1339,8hydroxycinnoline_cation->neut (+1 -> +0),2.74,2.17887768173041,0.5611223182695904
1340,8hydroxycinnoline_neut->an (+0 -> -1),8.2,8.284766912936602,0.08476691293660288
1341,2hydroxyquinoxaline_neut->an (+0 -> -1),9.08,9.458855032676878,0.3788550326768778
1342,5hydroxyquinoxaline_cation->neut (+1 -> +0),0.9,0.8047713442599713,0.0952286557400287
1343,5hydroxyquinoxaline_neut->an (+0 -> -1),8.65,8.44000816810139,0.20999183189861093
1344,6hydroxyquinoxaline_cation->neut (+1 -> +0),1.4,1.8356080841906834,0.43560808419068353
1345,6hydroxyquinoxaline_neut->an (+0 -> -1),7.92,8.269204719455784,0.34920471945578413
1346,1hydroxyphenazine_cation->neut (+1 -> +0),1.44,1.2844768614720747,0.1555231385279252
1347,1hydroxyphenazine_neut->an (+0 -> -1),8.5,8.60100002488749,0.10100002488749027
1348,2hydroxyphenazine_cation->neut (+1 -> +0),2.6,2.803849092385824,0.20384909238582383
1349,2hydroxyphenazine_neut->an (+0 -> -1),7.5,7.803940008518586,0.3039400085185857
1350,145triazanaphtalene_cation->neut (+1 -> +0),1.2,1.7290676575910036,0.5290676575910036
1351,146triazanaphtalene_cation->neut (+1 -> +0),2.47,2.708282295857371,0.23828229585737093
1352,1methoxyphtalazine_cation->neut (+1 -> +0),3.7,3.5255836588567586,0.17441634114324156
1353,3aminoacridine_cation->neut (+1 -> +0),8.0,8.130656435760464,0.13065643576046426
1354,4aminoacridine_cation->neut (+1 -> +0),4.2,4.609345282708324,0.4093452827083235
1355,78benzquinoline_cation->neut (+1 -> +0),4.25,3.985395264158461,0.2646047358415391
1356,56benzquinoline_cation->neut (+1 -> +0),5.15,4.943034681593802,0.20696531840619858
1357,4pamino56benzquinoline_cation->neut (+1 -> +0),5.2,4.671315898308654,0.5286841016913462
1358,67benzquinoline_cation->neut (+1 -> +0),5.05,4.9960455438155815,0.0539544561844183
1359,3amino67benzquinoline_cation->neut (+1 -> +0),4.78,4.542974450598271,0.23702554940172949
1360,34benzacridine_cation->neut (+1 -> +0),4.7,5.452179233336123,0.7521792333361228
1361,8amino12benzacridine_cation->neut (+1 -> +0),6.72,6.337863561661441,0.38213643833855837
1362,135triazaindene_cation->neut (+1 -> +0),6.1,6.3202037086891485,0.22020370868914885
1363,135triazaindene_neut->an (+0 -> -1),10.88,10.851223637373586,0.02877636262641481
1364,2hydroxy135triazaindene_neut->an (+0 -> -1),10.12,9.904545034960499,0.21545496503950012
1365,2hydroxy135triazaindene_cation->neut (+1 -> +0),6.12,5.698848741593936,0.4211512584060637
1366,2mercapto135triazaindene_cation->neut (+1 -> +0),4.93,4.870110469280374,0.05988953071962566
1367,2mercapto135triazaindene_neut->an (+0 -> -1),8.63,8.439902326837128,0.19009767316287274
1368,6chloro2hydroxy135triazaindene_cation->neut (+1 -> +0),1.77,1.5153151256238369,0.25468487437616316
1369,6chloro2hydroxy135triazaindene_neut->an (+0 -> -1),9.48,9.165913309740475,0.3140866902595256
1370,6chloro2hydroxy135triazaindene_an->2an (-1 -> -2),14.36,14.049536266161383,0.3104637338386169
1371,6chloro135triazaindene_neut->an (+0 -> -1),10.19,10.045087533473286,0.14491246652671386
1372,4chloro135triazaindene_neut->an (+0 -> -1),9.83,9.903706061291457,0.07370606129145685
1373,6chloro2mercapto135triazaindene_cation->neut (+1 -> +0),0.81,0.9442627480435153,0.13426274804351523
1374,6chloro2mercapto135triazaindene_neut->an (+0 -> -1),7.76,7.755601225881785,0.0043987741182149875
1375,6chloro2mercapto135triazaindene_an->2an (-1 -> -2),13.4,12.928191672083708,0.47180832791629257
1376,26dichloro135triazaindene_cation->neut (+1 -> +0),1.35,0.928231401033262,0.42176859896673813
1377,26dichloro135triazaindene_neut->an (+0 -> -1),6.85,6.72641012088097,0.12358987911902997
1378,Nmethyl2oxopyridine_cation->neut (+1 -> +0),0.32,0.8689390790960729,0.5489390790960729
1379,Nmethyl4oxopyridine_cation->neut (+1 -> +0),3.33,3.2738658905925826,0.056134109407417476
1380,Nmethyl6amino2oxopyridine_cation->neut (+1 -> +0),2.09,1.9268560389290945,0.16314396107090534
1381,Nmethyl5amino2oxopyridine_cation->neut (+1 -> +0),3.8,3.940105215880207,0.1401052158802072
1382,Nmethyl3amino2oxopyridine_cation->neut (+1 -> +0),2.94,3.876598864646285,0.9365988646462848
1383,Nmethyl3amino4oxopyridine_cation->neut (+1 -> +0),3.88,3.6917126859711136,0.18828731402888632
1384,3hydroxyN1methylpyridazine_cation->neut (+1 -> +0),2.31,1.9870492254486303,0.3229507745513698
1385,4hydroxyN1methylpyridazine_cation->neut (+1 -> +0),1.07,0.9274933691453819,0.14250663085461812
1386,4hydroxyN2methylpyridazine_cation->neut (+1 -> +0),1.74,2.348585690002433,0.6085856900024329
1387,36dimercaptopyridazine_neut->an (+0 -> -1),2.06,2.978193211568046,0.9181932115680458
1388,36dimercaptopyridazine_an->2an (-1 -> -2),10.36,11.470996386659914,1.1109963866599148
1389,3thiomethyl6mercaptopyridazine_neut->an (+0 -> -1),8.19,8.498355681881591,0.3083556818815918
1390,36dithiomethylpyridazine_cation->neut (+1 -> +0),1.95,2.547438060887485,0.597438060887485
1391,36dihydroxypyridazine_neut->an (+0 -> -1),5.67,6.1330260606924565,0.46302606069245655
1392,36dihydroxypyridazine_an->2an (-1 -> -2),13.0,13.989867931241433,0.9898679312414327
1393,36dimethoxypyridazine_cation->neut (+1 -> +0),1.61,1.7657788818304008,0.15577888183040067
1394,2methylthio135triazaindene_neut->an (+0 -> -1),9.95,9.58113961890654,0.36886038109345876
1395,paracetamol_neut->an (+0 -> -1),9.61,9.341623171835932,0.26837682816406705
1396,acetazolamide_neut->an (+0 -> -1),7.2,7.9258503313103486,0.7258503313103484
1397,acetazolamide_an->2an (-1 -> -2),8.8,8.06971607399771,0.73028392600229
1398,6acetylmorphine_cation->neut (+1 -> +0),8.19,8.600508438201272,0.4105084382012727
1399,6acetylmorphine_neut->an (+0 -> -1),9.55,9.75990476536031,0.2099047653603101
1400,proflavine_2cation->cation (+2 -> +1),0.3,0.6429285515778105,0.3429285515778105
1401,proflavine_cation->neut (+1 -> +0),9.65,9.127386474991155,0.5226135250088451
1402,aminoacridineyellow_2cation->cation (+2 -> +1),0.5,0.5898375667950475,0.08983756679504751
1403,aminoacridineyellow_cation->neut (+1 -> +0),8.9,8.86365449331049,0.03634550668951064
1404,amantadine_cation->neut (+1 -> +0),10.71,10.500487066326391,0.20951293367360968
1405,amiloride_cation->neut (+1 -> +0),8.7,7.277990778923495,1.4220092210765038
1406,6aminopenicillanic_cation->neut (+1 -> +0),2.3,2.373230482233816,0.07323048223381612
1407,6aminopenicillanic_neut->an (+0 -> -1),4.9,4.7444553473229245,0.15554465267707585
1408,aminopyrine_cation->neut (+1 -> +0),5.06,6.115686945837509,1.0556869458375093
1409,5aminosalicylic_an->2an (-1 -> -2),13.9,13.900970813479866,0.0009708134798653845
1410,amphetamine_cation->neut (+1 -> +0),9.94,10.190695155766214,0.2506951557662145
1411,4methoxyamphetamine_cation->neut (+1 -> +0),9.99,10.240844055558705,0.25084405555870504
1412,anagrelide_cation->neut (+1 -> +0),2.87,3.186543281047139,0.3165432810471387
1413,anagrelide_neut->an (+0 -> -1),10.0,10.164549891801606,0.16454989180160595
1414,arecaidine_neut->an (+0 -> -1),9.07,8.931065277681757,0.13893472231824333
1415,arecaidinemethylester_cation->neut (+1 -> +0),7.64,7.487786855299816,0.152213144700184
1416,1phenylpiperazine_cation->neut (+1 -> +0),9.02,9.025194015095169,0.005194015095169036
1417,3chloroazuloic_neut->an (+0 -> -1),4.95,5.295201489118113,0.34520148911811255
1418,3bromoazuloic_neut->an (+0 -> -1),4.87,5.090431377220752,0.220431377220752
1419,3nitroazuloic_neut->an (+0 -> -1),4.32,4.38076591649344,0.06076591649343932
1420,55dibromobarbituric_neut->an (+0 -> -1),5.68,5.49700025082764,0.1829997491723594
1421,55dichlorobarbituric_neut->an (+0 -> -1),5.55,4.96822814918273,0.5817718508172698
1422,55dimethylbarbituric_neut->an (+0 -> -1),8.51,8.55505587608801,0.04505587608801065
1423,phenylmethylbarbituric_neut->an (+0 -> -1),7.78,7.72516945798275,0.05483054201725057
1424,55diphenylbarbituric_neut->an (+0 -> -1),7.3,7.064454138563965,0.23554586143603462
1425,55diphenylbarbituric_an->2an (-1 -> -2),11.9,12.005608886261081,0.10560888626108067
1426,55cyclopropanbarbituric_neut->an (+0 -> -1),8.73,8.72492228605925,0.005077713940750073
1427,55cyclobutanbarbituric_neut->an (+0 -> -1),8.82,8.594421010657793,0.22557898934220688
1428,55cyclopentanbarbituric_neut->an (+0 -> -1),8.83,8.50083858384471,0.3291614161552907
1429,55cyclohexanbarbituric_neut->an (+0 -> -1),8.88,8.326091337228938,0.5539086627710628
1430,pnitrobenzenesulfonamide_neut->an (+0 -> -1),8.63,8.64988505620858,0.0198850562085795
1431,pchlorobenzenesulfonamide_neut->an (+0 -> -1),9.23,9.853615003998792,0.6236150039987916
1432,benzenesulfonamide_neut->an (+0 -> -1),10.0,10.020462376970633,0.02046237697063269
1433,pmethylbenzenesulfonamide_neut->an (+0 -> -1),9.9,9.918495126879767,0.018495126879766843
1434,pmethoxybenzenesulfonamide_neut->an (+0 -> -1),10.22,10.053751520322251,0.16624847967774947
1435,mnitrobenzenesulfonamide_neut->an (+0 -> -1),9.2,8.588579627592448,0.6114203724075509
1436,nphenylbenzenesulfonamide_neut->an (+0 -> -1),8.31,9.015897031732152,0.7058970317321513
1437,nphenylpnitrobenzenesulfonamide_neut->an (+0 -> -1),7.42,7.3150910040211325,0.10490899597886738
1438,nphenylpaminobenzenesulfonamide_neut->an (+0 -> -1),8.89,8.448178213962946,0.441821786037055
1439,nphenylpchlorobenzenesulfonamide_neut->an (+0 -> -1),7.98,7.754588344641565,0.22541165535843533
1440,nphenylpmethylbenzenesulfonamide_neut->an (+0 -> -1),8.46,8.05365440077814,0.4063455992218614
1441,nphenylpmethoxybenzenesulfonamide_neut->an (+0 -> -1),8.66,8.617149060751196,0.042850939248804565
1442,nphenylmnitrobenzenesulfonamide_neut->an (+0 -> -1),7.5,7.585725164447458,0.08572516444745837
1443,benzocaine_cation->neut (+1 -> +0),2.53,2.5461960650270745,0.016196065027074713
1444,lorazepam_cation->neut (+1 -> +0),1.3,0.28718459096544713,1.012815409034553
1445,medazepam_cation->neut (+1 -> +0),6.19,6.260897097414619,0.07089709741461903
1446,nitrazepam_cation->neut (+1 -> +0),3.2,2.9627289066364115,0.23727109336358865
1447,nitrazepam_neut->an (+0 -> -1),10.39,9.93990760891059,0.45009239108941124
1448,oxazepam_cation->neut (+1 -> +0),1.8,1.2721879479737535,0.5278120520262466
1449,oxazepam_neut->an (+0 -> -1),11.1,10.180796265172534,0.919203734827466
1450,chlordiazepoxide_cation->neut (+1 -> +0),4.6,5.15611273410641,0.55611273410641
1451,7acetamidonitrazepan_cation->neut (+1 -> +0),3.2,3.6848093700715934,0.4848093700715932
1452,7acetamidonitrazepan_neut->an (+0 -> -1),12.4,12.501111024053158,0.1011110240531572
1453,7aminoonitrazepan_2cation->cation (+2 -> +1),2.5,2.0564899287757035,0.44351007122429653
1454,7aminoonitrazepan_cation->neut (+1 -> +0),4.6,3.9336945559524548,0.6663054440475449
1455,7aminoonitrazepan_neut->an (+0 -> -1),13.1,12.874351261092981,0.22564873890701875
1456,benzoylecgoninemethylester_cation->neut (+1 -> +0),8.7,8.82471104735504,0.12471104735504035
1457,benzoylecgonine_neut->an (+0 -> -1),10.14,10.658197623837525,0.5181976238375245
1458,penicilinG_neut->an (+0 -> -1),2.73,2.836713064555478,0.10671306455547791
1459,ampicilin_cation->neut (+1 -> +0),2.53,2.97139759359119,0.44139759359119024
1460,ampicilin_neut->an (+0 -> -1),7.24,7.169314354463704,0.07068564553629653
1461,ascorbic_neut->an (+0 -> -1),4.05,4.305227352887434,0.2552273528874345
1462,ascorbic_an->2an (-1 -> -2),11.62,10.876595228975825,0.7434047710241742
1463,allobarbital_neut->an (+0 -> -1),7.81,7.7805160431605715,0.02948395683942806
1464,2benzenesulfonylamidopyrimidine_neut->an (+0 -> -1),5.91,6.031728923390665,0.12172892339066443
1465,8bromotheophyline_neut->an (+0 -> -1),5.45,5.520704138826409,0.07070413882640914
1466,camptothecin_cation->neut (+1 -> +0),1.18,1.7991578196813078,0.6191578196813079
1467,captopril_neut->an (+0 -> -1),3.7,3.432628967479351,0.2673710325206491
1468,captopril_an->2an (-1 -> -2),9.8,10.711599077774672,0.911599077774671
1469,chloralhydrate_neut->an (+0 -> -1),10.04,9.503206811585308,0.5367931884146913
1470,8chlorotheophylline_neut->an (+0 -> -1),5.3,5.255055059509418,0.04494494049058151
1471,chlorothiazide_neut->an (+0 -> -1),6.85,6.64010435945717,0.20989564054282983
1472,chlorothiazide_an->2an (-1 -> -2),9.45,9.026585210026488,0.4234147899735117
1473,cinoxacin_neut->an (+0 -> -1),5.38,4.903854552326526,0.4761454476734741
1474,clioquinol_neut->an (+0 -> -1),8.16,7.130042371692982,1.0299576283070184
1475,clonidine_cation->neut (+1 -> +0),8.12,6.8762507318679855,1.2437492681320137
1476,clozapine_2cation->cation (+2 -> +1),4.02,4.403223668482926,0.383223668482926
1477,clozapine_cation->neut (+1 -> +0),7.6,7.550180812869686,0.0498191871303133
1478,2cyanoguanidinophenytoin_neut->an (+0 -> -1),5.3,5.134150543438012,0.1658494565619879
1479,cycliramine_2cation->cation (+2 -> +1),3.64,4.060232058913692,0.42023205891369164
1480,cycliramine_cation->neut (+1 -> +0),8.78,8.157499886959299,0.6225001130407009
1481,cycloserine_cation->neut (+1 -> +0),4.53,5.855256390199091,1.3252563901990904
1482,cycloserine_neut->an (+0 -> -1),7.31,7.887332960766555,0.5773329607665554
1483,dihydrocodeine_cation->neut (+1 -> +0),8.75,8.52433920501301,0.22566079498698954
1484,dihydromorphine_cation->neut (+1 -> +0),9.35,8.517408485112552,0.8325915148874472
1485,diphenic_neut->an (+0 -> -1),3.2,2.4949686353860505,0.7050313646139497
1486,diphenic_an->2an (-1 -> -2),5.06,5.990060205026565,0.9300602050265656
1487,dipnehylpyraline_cation->neut (+1 -> +0),8.9,9.063442330801447,0.16344233080144654
1488,ecgoninemethylester_cation->neut (+1 -> +0),9.16,8.591657024828585,0.5683429751714151
1489,epinastine_cation->neut (+1 -> +0),11.2,9.795237478100812,1.4047625218991868
1490,estazolam_cation->neut (+1 -> +0),2.84,3.0980482651247687,0.25804826512476886
1491,fludiazepam_cation->neut (+1 -> +0),2.29,3.3339908611277886,1.0439908611277886
1492,flumequine_neut->an (+0 -> -1),6.38,6.248643929466747,0.13135607053325327
1493,flunitrazepam_cation->neut (+1 -> +0),1.71,1.9951439374000604,0.2851439374000604
1494,5fluorouracil_neut->an (+0 -> -1),8.0,7.760015371013341,0.23998462898665895
1495,5fluorouracil_an->2an (-1 -> -2),13.0,12.353226235484192,0.6467737645158085
1496,5fluoro1methoxycarbonyluracil_neut->an (+0 -> -1),6.8,6.645122859963804,0.1548771400361959
1497,gluteghimide_neut->an (+0 -> -1),10.5,11.100656379466136,0.6006563794661357
1498,heliotridane_cation->neut (+1 -> +0),11.4,11.32845442835314,0.07154557164686004
1499,heliotridene_cation->neut (+1 -> +0),10.55,10.086340762879187,0.46365923712081347
1500,4hydroxycoumarin_neut->an (+0 -> -1),4.13,4.418092853330402,0.2880928533304017
1501,4pyridinecarboxylic_cation->neut (+1 -> +0),1.78,1.941239344385755,0.16123934438575493
1502,4pyridinecarboxylic_neut->an (+0 -> -1),4.85,5.286109011688511,0.43610901168851157
1503,ketamine_cation->neut (+1 -> +0),7.5,7.83128719487244,0.3312871948724396
1504,mecamylamine_cation->neut (+1 -> +0),11.2,10.924906920343087,0.2750930796569122
1505,methyl4hydroxybenzoate_neut->an (+0 -> -1),8.15,8.303844470367476,0.15384447036747595
1506,mianserin_cation->neut (+1 -> +0),7.5,7.7860011864461125,0.2860011864461125
1507,midazolam_2cation->cation (+2 -> +1),1.7,1.7916026188420222,0.09160261884202225
1508,midazolam_cation->neut (+1 -> +0),6.5,6.062986002996075,0.43701399700392507
1509,nicotinamide_cation->neut (+1 -> +0),3.33,3.3017901631454425,0.02820983685455758
1510,3pyridinecarboxylic_cation->neut (+1 -> +0),2.03,2.3917382586737492,0.3617382586737494
1511,3pyridinecarboxylic_neut->an (+0 -> -1),4.83,4.968084168191487,0.1380841681914866
1512,phenytoin_neut->an (+0 -> -1),8.31,7.693000679303887,0.6169993206961131
1513,pseudoecgonine_neut->an (+0 -> -1),9.7,10.092903813414482,0.3929038134144829
1514,pseudoecgoninemethylester_cation->neut (+1 -> +0),8.15,8.696025005368341,0.5460250053683406
1515,ciprofloxacin_cation->neut (+1 -> +0),6.09,6.181870129108183,0.09187012910818293
1516,ciprofloxacin_neut->an (+0 -> -1),8.74,8.607415053533071,0.1325849464669293
1517,difloxacin_cation->neut (+1 -> +0),6.06,5.924233567601386,0.1357664323986132
1518,difloxacin_neut->an (+0 -> -1),7.63,7.796438285919555,0.166438285919555
1519,nalixidic_neut->an (+0 -> -1),5.95,5.925998911007591,0.02400108899240916
1520,ofloxacin_cation->neut (+1 -> +0),6.05,6.210634807949915,0.16063480794991492
1521,ofloxacin_neut->an (+0 -> -1),8.22,7.865795601599892,0.35420439840010864
1522,nethylquinolonecarboxylic_neut->an (+0 -> -1),6.51,6.879946268600814,0.36994626860081414
1523,sorbic_neut->an (+0 -> -1),4.51,4.851244706532681,0.3412447065326809
1524,sulfamethazine_cation->neut (+1 -> +0),2.65,1.527870641256306,1.122129358743694
1525,sulfamethazine_neut->an (+0 -> -1),7.59,7.548603028738571,0.04139697126142927
1526,sulfamethoxypyridazine_neut->an (+0 -> -1),7.19,7.385703717302241,0.19570371730224068
1527,sulfanylamide_cation->neut (+1 -> +0),2.36,1.8178473823249623,0.5421526176750375
1528,sulfanylamide_neut->an (+0 -> -1),10.43,10.597061619901064,0.16706161990106416
1529,sulfabenzamide_cation->neut (+1 -> +0),1.78,1.4256196759364075,0.35438032406359254
1530,sulfabenzamide_neut->an (+0 -> -1),4.57,4.163088799414828,0.4069112005851725
1531,tecomine_cation->neut (+1 -> +0),7.2,7.4371972192498985,0.23719721924989834
1532,tetrahydrozoline_cation->neut (+1 -> +0),10.51,10.120382964107932,0.3896170358920674
1533,tolazoline_cation->neut (+1 -> +0),10.3,10.416690954486114,0.11669095448611344
1534,35dibenzamido124triazole_neut->an (+0 -> -1),10.21,9.679729063114612,0.5302709368853886
1535,35diparanitrobenzamido124triazole_neut->an (+0 -> -1),8.64,8.621584796645983,0.01841520335401725
1536,sulfathiazole_neut->an (+0 -> -1),7.49,6.991647332003408,0.49835266799659195
1537,vanilic_neut->an (+0 -> -1),4.53,4.501138677706612,0.028861322293388447
1538,ovanillin_neut->an (+0 -> -1),7.91,8.038790527851884,0.1287905278518835
1539,histaminemonoiodo_2cation->cation (+2 -> +1),4.11,3.7709696147849225,0.3390303852150778
1540,histaminemonoiodo_neut->an (+0 -> -1),11.88,12.339262085825426,0.4592620858254257
1541,histaminediiodo_2cation->cation (+2 -> +1),2.31,2.587536828971002,0.27753682897100207
1542,histaminediiodo_neut->an (+0 -> -1),10.11,10.12522070817853,0.015220708178530273
1543,6methyl24diaminopteridine_cation->neut (+1 -> +0),5.33,5.458083281894352,0.12808328189435159
1544,sulfacetamide_cation->neut (+1 -> +0),1.76,1.8733621503517943,0.11336215035179431
1545,sulfacetamide_neut->an (+0 -> -1),5.22,5.759796377873114,0.5397963778731141
1546,bentazone_neut->an (+0 -> -1),3.51,3.4795815360191282,0.030418463980871557
1547,debrisoquine_cation->neut (+1 -> +0),11.9,12.296798145647774,0.3967981456477734
1548,ioxynil_neut->an (+0 -> -1),4.08,4.400951047459819,0.32095104745981917
1549,pentachlorophenol_neut->an (+0 -> -1),4.69,4.444244153196565,0.24575584680343532
1550,pirimicarb_cation->neut (+1 -> +0),4.54,5.908449071311315,1.368449071311315
1551,56difluorobenzimidazole_cation->neut (+1 -> +0),4.5,4.247108263858744,0.2528917361412564
1552,56difluorobenzimidazole_neut->an (+0 -> -1),11.7,11.6351214314989,0.06487856850109885
1553,4567tetrafluorobenzimidazole_cation->neut (+1 -> +0),2.1,2.216560889760129,0.1165608897601289
1554,4567tetrafluorobenzimidazole_neut->an (+0 -> -1),9.4,9.470094884502265,0.07009488450226442
1555,pyridoxine_cation->neut (+1 -> +0),5.0,5.556877086623208,0.5568770866232082
1556,pyridoxine_neut->an (+0 -> -1),8.96,8.848352739014748,0.11164726098525257
1557,sulfapyridine_neut->an (+0 -> -1),8.2,7.481545470555584,0.7184545294444149
1558,mirtazapine_cation->neut (+1 -> +0),7.1,7.636882984374855,0.5368829843748557
1559,7hydroxyphenanthridine_cation->neut (+1 -> +0),4.39,5.118394403528739,0.7283944035287391
1560,7hydroxyphenanthridine_neut->an (+0 -> -1),8.68,8.116647695634354,0.5633523043656457
1561,1pyrroline_cation->neut (+1 -> +0),6.7,6.3310454443280255,0.36895455567197466
1562,1piperideine_cation->neut (+1 -> +0),7.93,8.480609583290105,0.5506095832901057
1563,3piperideine_cation->neut (+1 -> +0),10.43,10.4505497816244,0.0205497816243998
1564,2methyl34dihydroquinazoline_cation->neut (+1 -> +0),10.16,9.823301041622502,0.3366989583774984
1565,quinmerac_neut->an (+0 -> -1),3.96,3.861095139227869,0.09890486077213101
1566,clopyralid_neut->an (+0 -> -1),2.32,1.933802870648905,0.38619712935109485
1567,1phenyl4methylurazole_neut->an (+0 -> -1),4.7,4.918188022508603,0.21818802250860259
1568,1methylurazole_neut->an (+0 -> -1),5.3,6.190109950827831,0.8901099508278314
1569,1methyl4phenylurazole_neut->an (+0 -> -1),4.7,5.360434232626263,0.6604342326262627
1570,1methyl2phenylurazole_neut->an (+0 -> -1),6.97,6.708069236711416,0.2619307632885839
1571,1methylxanthine_neut->an (+0 -> -1),7.7,7.807250581376136,0.10725058137613619
1572,adenine_cation->neut (+1 -> +0),4.17,3.9998087007981598,0.17019129920184017
1573,adenineNoxyde_cation->neut (+1 -> +0),2.69,2.426119224505525,0.26388077549447475
1574,allopurinol_neut->an (+0 -> -1),9.4,9.295706840950379,0.10429315904962166
1575,guanine_cation->neut (+1 -> +0),3.3,2.9507252849503462,0.3492747150496536
1576,isoguanine_cation->neut (+1 -> +0),4.5,4.173622949304745,0.326377050695255
1577,isoguanine_neut->an (+0 -> -1),9.0,8.99847871194909,0.001521288050909675
1578,purine_cation->neut (+1 -> +0),2.52,2.595158802996493,0.07515880299649291
1579,2hydroxypyrazine_cation->neut (+1 -> +0),-0.1,0.27648688168323954,0.3764868816832395
1580,6chloro135triazaindene_cation->neut (+1 -> +0),2.7,2.6829034556528812,0.017096544347118936
1581,2methylthioquinoxaline_cation->neut (+1 -> +0),0.29,0.5008628458529687,0.21086284585296872
1582,4hydroxypyrimidine_cation->neut (+1 -> +0),1.85,1.8965795234999998,0.04657952349999972
1583,6chloro2methylthio135triazaindene_cation->neut (+1 -> +0),1.35,1.852479959489207,0.5024799594892069
1584,6chloro2methylthio135triazaindene_neut->an (+0 -> -1),8.75,8.669493919270385,0.08050608072961474
1585,2methylthio135triazaindene_cation->neut (+1 -> +0),5.98,5.980855319256863,0.0008553192568623302
1586,18dihydroxyadenine_cation->neut (+1 -> +0),2.45,2.874180870942814,0.42418087094281365
1587,18dihydroxyadenine_neut->an (+0 -> -1),8.12,7.777106431086752,0.3428935689132473
1588,18dihydroxyadenine_an->2an (-1 -> -2),11.4,12.097258779901836,0.6972587799018353
1589,19dimethyladenine_2cation->cation (+2 -> +1),-0.7,-0.19511365906512523,0.5048863409348747
1590,19dimethyladenine_cation->neut (+1 -> +0),9.1,9.316878344922207,0.2168783449222076
1591,79dimethyladenine_2cation->cation (+2 -> +1),0.5,0.6112128399261634,0.11121283992616338
1592,79dimethylguanine_cation->neut (+1 -> +0),7.22,6.8778306765415556,0.3421693234584442
1593,79dimethylhypoxanthine_cation->neut (+1 -> +0),6.46,6.784722313723057,0.3247223137230568
1594,669trimethyladenine_2cation->cation (+2 -> +1),-0.77,0.06115215962332954,0.8311521596233296
1595,669trimethyladenine_cation->neut (+1 -> +0),4.18,4.782540187892346,0.6025401878923464
1596,nmethylcitosine_cation->neut (+1 -> +0),4.5,5.062051369959803,0.5620513699598026
1597,nmethylguanine_cation->neut (+1 -> +0),3.1,2.7796661545920314,0.3203338454079687
1598,nmethylguanine_neut->an (+0 -> -1),9.5,9.669086916286364,0.1690869162863642
1599,nmethyluracil_neut->an (+0 -> -1),9.7,9.557430894656092,0.14256910534390776
1600,9methylisoguanine_cation->neut (+1 -> +0),4.5,4.079885401119801,0.42011459888019864
1601,9methylisoguanine_neut->an (+0 -> -1),9.0,9.763283895607108,0.763283895607108
1602,9methyladenine_2cation->cation (+2 -> +1),-0.64,-0.611443587910415,0.028556412089585037
1603,9methyladenine_cation->neut (+1 -> +0),4.1,4.258496554846426,0.1584965548464261
1604,9methylhypoxanthine_cation->neut (+1 -> +0),1.87,2.2100889841441065,0.3400889841441064
