,compn,exp.pKa,pred.pKa,M.U.E
5189,"1H-1,2,3-Triazolo[4,5-d]pyrimidin-7(4H)-one, 5-amino-1-methyl- (+1 -> +0)",1.58,1.575579614226796,0.0044203857732041385
5190,"1H-1,2,3-Triazolo[4,5-d]pyrimidin-7(4H)-one, 5-amino-1-methyl- (+0 -> -1)",8.25,7.753694856282979,0.49630514371702095
5191,"2H-1,2,3-Triazolo[4,5-d]pyrimidin-5(4H)-one, 7-amino-2-methyl- (+1 -> +0)",3.94,3.4760485889581823,0.4639514110418177
5192,"2H-1,2,3-Triazolo[4,5-d]pyrimidin-5(4H)-one, 7-amino-2-methyl- (+0 -> -1)",9.98,9.834807930668934,0.14519206933106688
5193,"2H-1,2,3-Triazolo[4,5-d]pyrimidin-7(6H)-one, 5-amino-2-methyl- (+1 -> +0)",1.86,2.0284530975994173,0.16845309759941718
5194,"2H-1,2,3-Triazolo[4,5-d]pyrimidin-7(6H)-one, 5-amino-2-methyl- (+0 -> -1)",8.64,8.686615374630474,0.04661537463047338
5195,"imidazolidine-2,4-dithione, 5,5-dimethyl- (+0 -> -1)",7.6,7.778541243160884,0.17854124316088438
5196,"1-Cyclobutene-1,2-dicarboxylic acid (+0 -> -1)",1.12,2.1051978205491446,0.9851978205491445
5197,"1-Cyclobutene-1,2-dicarboxylic acid (-1 -> -2)",7.63,6.530184197321649,1.0998158026783509
5198,5-methoxy-2-Thiophenecarboxylic acid (+0 -> -1),3.8,3.9842691842983795,0.18426918429837968
5199,2-Pyridinecarbothioamide (+0 -> -1),12.55,12.748825741288751,0.19882574128875063
5200,"3-Furancarboxylic acid, 4-methoxycarbonyl- (+0 -> -1)",3.75,3.4039008413901755,0.34609915860982454
5201,"cyclohexanecarboxylic acid, 1-hydroxy- (+0 -> -1)",3.979,3.839704013569121,0.13929598643087893
5202,"phenol, 4-trifluoromethyl- (+0 -> -1)",8.675,8.65964762096742,0.015352379032581354
5203,"benzoic acid, 2-hydroxy-4-nitro- (+0 -> -1)",2.31,2.0469720546369663,0.26302794536303375
5204,"2-Pyridinecarboxylic acid, 6-methyl- (+1 -> +0)",0.9,2.872863985011108,1.972863985011108
5205,"2-Pyridinecarboxylic acid, 6-methyl- (+0 -> -1)",5.77,3.815539419078463,1.9544605809215367
5206,"3-Pyridinecarboxylic acid, 1,6-dihydro-1-methyl-6-oxo- (+0 -> -1)",3.84,3.9383077874604915,0.09830778746049162
5207,"benzohydroxamic acid, 4-chloro- (+0 -> -1)",8.7,8.717149205583201,0.017149205583201876
5208,"2-Cyclopentenone, 2-hydroxy-5-methyl- (+0 -> -1)",9.6,9.020872488014238,0.579127511985762
5209,Methanohydroxamic acid (+0 -> -1),8.65,8.609823814686758,0.04017618531324274
5210,"benzohydroxamic acid, 4-iodo- (+0 -> -1)",8.63,8.636228562268073,0.006228562268072224
5211,"benzohydroxamic acid, 4-fluoro- (+0 -> -1)",8.81,8.68910331157618,0.12089668842382117
5212,"benzohydroxamic acid, 4-cyano- (+0 -> -1)",8.26,8.285991066404055,0.02599106640405502
5213,"benzohydroxamic acid, 4-methyl- (+0 -> -1)",9.05,8.657999758667966,0.3920002413320347
5214,"acetohydroxamic acid, 2-phenyl- (+0 -> -1)",9.2,8.862959101541279,0.33704089845872076
5215,"acetohydroxamic acid, N-phenyl- (+0 -> -1)",8.1,9.030651727433881,0.9306517274338812
5216,"benzohydroxamic acid, 2-methoxy- (+0 -> -1)",8.9,8.26444269721716,0.635557302782841
5217,"benzohydroxamic acid, 2-dimethylamino- (+0 -> -1)",9.05,8.468698068854483,0.5813019311455179
5218,1-Naphthohydroxamic acid (+0 -> -1),7.7,8.601060466613607,0.9010604666136066
5219,"2-Thiophenecarbohydroxamic acid, N-phenyl- (+0 -> -1)",7.54,7.748896310930032,0.20889631093003214
5220,"3-Pyridinecarbohydroxamic acid, N-phenyl- (+0 -> -1)",8.0,8.758356662624859,0.758356662624859
5221,"benzohydroxamic acid, 3-nitro-N-phenyl- (+0 -> -1)",7.67,7.7165467760118425,0.04654677601184254
5222,"benzohydroxamic acid, N-phenyl- (+0 -> -1)",8.38,8.880306030794376,0.5003060307943752
5223,"benzohydroxamic acid, 2-chloro-N-phenyl- (+0 -> -1)",7.6,7.521910989847452,0.07808901015254754
5224,"acetohydroxamic acid, 2,N-diphenyl- (+0 -> -1)",8.43,8.28389933190967,0.1461006680903303
5225,"benzohydroxamic acid, 2-methyl-N-phenyl- (+0 -> -1)",8.08,8.511403761729067,0.4314037617290669
5226,"benzohydroxamic acid, 4-methyl-N-phenyl- (+0 -> -1)",8.31,8.692875592785715,0.38287559278571415
5227,"benzohydroxamic acid, N-(p-tolyl)- (+0 -> -1)",8.27,8.274726238932484,0.00472623893248425
5228,"benzohydroxamic acid, N-(m-tolyl)- (+0 -> -1)",8.67,8.76719309229421,0.09719309229421036
5229,"benzohydroxamic acid, 4-methoxy-N-phenyl- (+0 -> -1)",8.15,8.624243623373278,0.47424362337327786
5230,"benzohydroxamic acid, 5-nitro-N-phenyl-3-trifluoromethyl- (+0 -> -1)",7.85,7.998872284485348,0.14887228448534806
5231,"benzohydroxamic acid, N-phenyl-2-trifluoromethyl- (+0 -> -1)",7.88,7.993549617189256,0.11354961718925605
5232,"benzohydroxamic acid, N-phenyl-3-trifluoromethyl- (+0 -> -1)",8.15,8.173300158942647,0.023300158942646476
5233,"benzohydroxamic acid, N-phenyl-4-trifluoromethyl- (+0 -> -1)",7.98,8.441698449488015,0.461698449488015
5234,"propenohydroxamic acid, 3,N-diphenyl- (+0 -> -1)",8.64,7.991331387796693,0.6486686122033074
5235,"acetohydroxamic acid, 2-phenyl-N-(o-tolyl)- (+0 -> -1)",8.46,8.643404391541704,0.1834043915417034
5236,"benzohydroxamic acid, 4-methoxy-N-(o-tolyl)- (+0 -> -1)",8.44,7.980645793226881,0.4593542067731189
5237,Ethanedihydroxamic acid (+0 -> -1),6.97,6.4224219536025045,0.5475780463974953
5238,Ethanedihydroxamic acid (-1 -> -2),9.0,8.252294201024657,0.7477057989753426
5239,"propanohydroxamic acid, 2-hydroxy- (+0 -> -1)",9.35,9.251751870130168,0.09824812986983211
5240,2-Pyrazinecarbohydroxamic acid (+0 -> -1),8.1,8.256121320416643,0.15612132041664317
5241,2-Pyrimidinecarbohydroxamic acid (+0 -> -1),7.88,7.865317548108737,0.014682451891262716
5242,2-Pyridinecarbohydroxamic acid (+0 -> -1),8.5,8.294788809782169,0.20521119021783107
5243,3-Pyridinecarbohydroxamic acid (+0 -> -1),8.09,8.486259599157105,0.39625959915710496
5244,4-Pyridinecarbohydroxamic acid (+0 -> -1),7.8,7.814059524005,0.01405952400499988
5245,"benzohydroxamic acid, 2-nitro- (+0 -> -1)",8.2,7.680457106898148,0.5195428931018515
5246,"benzohydroxamic acid, 4-nitro- (+0 -> -1)",8.12,7.864627867038936,0.255372132961063
5247,"benzohydroxamic acid, 4-hydroxy- (+0 -> -1)",8.93,9.080719170213467,0.15071917021346692
5248,"benzohydroxamic acid, 4-amino- (+0 -> -1)",9.42,9.251702534988372,0.16829746501162823
5249,"benzohydroxamic acid, 2-amino- (+0 -> -1)",9.0,8.947154699537894,0.05284530046210634
5250,Cyclohexanecarbohydroxamic acid (+0 -> -1),9.75,9.102138531859818,0.6478614681401815
5251,"ethanal oxime, 1-nitro- (+0 -> -1)",7.4,6.5036133789043795,0.8963866210956208
5252,Peroxymethanoic acid (+0 -> -1),7.1,7.044567618513104,0.055432381486896
5253,Methyl hydroperoxide (+0 -> -1),11.5,11.48968027593904,0.0103197240609596
5254,Isopropyl hydroperoxide (+0 -> -1),12.1,11.911744664329094,0.18825533567090602
5255,Propanohydroxamic acid (+0 -> -1),9.5,9.644587915195988,0.1445879151959879
5256,"2-Butynoic acid, 4-amino- (+1 -> +0)",1.8,1.401359636027391,0.39864036397260905
5257,"2-Butynoic acid, 4-amino- (+0 -> -1)",8.34,7.677383900205577,0.6626160997944233
5258,2-Butenohydroxyamic acid (+0 -> -1),8.9,8.604880258684272,0.2951197413157285
5259,"thiazolidine-4-carboxylic acid, 2-oxo- (+0 -> -1)",3.32,2.832613926418407,0.4873860735815927
5260,2-Penten-4-ynoic acid (+0 -> -1),3.75,3.887586904671255,0.137586904671255
5261,"ixolane-3-carboxylic acid, 2-oxo- (+0 -> -1)",3.75,3.456429697869088,0.2935703021309122
5262,"ethanal oxime, 2,2,2-trifluoro- (+0 -> -1)",8.9,9.063024259058988,0.16302425905898765
5263,"propanone oxime, hexafluoro- (+0 -> -1)",6.0,6.240532862999739,0.2405328629997392
5264,2-Furancarbaldehyde oxime (+0 -> -1),11.16,11.223327324402018,0.06332732440201738
5265,2-Thiophenecarbaldehyde oxime (+0 -> -1),10.76,10.559786933445455,0.20021306655454474
5266,3-Pyridinecarbaldehyde oxime (+1 -> +0),4.1,4.053593825784431,0.04640617421556836
5267,3-Pyridinecarbaldehyde oxime (+0 -> -1),10.1,10.609783533858813,0.5097835338588137
5268,"1,4-Benzoquinone, 1-oxime, 2-chloro- (+0 -> -1)",5.7,5.58345957999589,0.11654042000411025
5269,"1,4-Benzoquinone, 1-oxime, 3-chloro- (+0 -> -1)",5.6,5.22027124395949,0.3797287560405094
5270,"1,4-Benzoquinone, 1-oxime, 2-bromo- (+0 -> -1)",5.7,5.456842503396023,0.24315749660397756
5271,"1,4-Benzoquinone, 1-oxime, 3-bromo- (+0 -> -1)",5.55,5.354363611840035,0.19563638815996498
5272,"benzaldehyde oxime, 2-hydroxy- (+0 -> -1)",9.3,10.256476919012716,0.9564769190127151
5273,"benzaldehyde oxime, 2-hydroxy- (-1 -> -2)",12.1,12.78785542732373,0.687855427323731
5274,"benzaldehyde oxime, 4-hydroxy- (+0 -> -1)",8.93,8.885076872816393,0.04492312718360658
5275,"1,4-Benzoquinone, 1-oxime, 2-methyl- (+0 -> -1)",6.95,6.921799897984587,0.02820010201541301
5276,"1,4-Benzoquinone, 1-oxime, 3-methyl- (+0 -> -1)",6.9,6.752033750183516,0.1479662498164842
5277,Benzophenone oxime (+0 -> -1),11.18,11.325796067815983,0.14579606781598287
5278,"1,2-Ethanedione dioxime, 1,2-diphenyl- (+0 -> -1)",8.5,9.147414771362214,0.6474147713622145
5279,"1,2,3-Cyclohexanetrione, 1,3-dioxime, 5-methyl- (+0 -> -1)",8.5,8.830247340002312,0.3302473400023125
5280,"2,6-Pyridinedicarboxaldehyde dioxime (+0 -> -1)",10.08,10.079477383764118,0.0005226162358820119
5281,"2,6-Pyridinedicarboxaldehyde dioxime (-1 -> -2)",10.88,10.985282847204234,0.10528284720423287
5282,"ethanal oxime, 2-oxo-2-(4-pyridyl)- (+0 -> -1)",7.8,7.846679149790003,0.04667914979000276
5283,"ethanal oxime, 2-oxo-2-(3-pyridyl)- (+0 -> -1)",7.8,7.628139388067147,0.17186061193285251
5284,"2-Pyridinecarbaldehyde oxime, 3-hydroxy- (+0 -> -1)",8.1,9.417040856090434,1.3170408560904345
5285,"benzenecarboxamide, 3-hydroxy- (+0 -> -1)",9.3,9.006431528073835,0.2935684719261662
5286,"benzenecarboxamide, 4-hydroxy- (+0 -> -1)",8.56,8.528905190551061,0.031094809448939387
5287,"benzoic acid, 2-hydroxy-5-iodo- (+0 -> -1)",2.7,2.637468088306096,0.06253191169390426
5288,"benzenecarbonitrile, 2-hydroxy- (+0 -> -1)",6.86,6.9861730757534,0.12617307575339964
5289,Cyclohexanecarboxylic acid (+0 -> -1),4.9,4.732333207108268,0.16766679289173236
5290,"cyclohexanecarboxylic acid, 4-oxo- (+0 -> -1)",4.38,4.518074846800161,0.13807484680016113
5291,"methanethiol, phenyl- (+0 -> -1)",9.43,9.739504960558062,0.309504960558062
5292,"1-Cyclobutene-1-carboxylic acid, 2-methoxycarbonyl- (+0 -> -1)",3.19,4.072498249540139,0.8824982495401392
5293,"3-Furancarboxylic acid, 2-methoxycarbonyl- (+0 -> -1)",3.09,3.2919297000007077,0.20192970000070787
5294,"phenol, 4-amino-2-nitro- (+0 -> -1)",7.81,7.79354694534979,0.016453054650209964
5295,"pyrimidine-2,4(1H,3H)-dithione, 1-methyl- (+0 -> -1)",7.47,7.59425651712429,0.12425651712428998
5296,"isoxazol-3(2H)-one, 4,5-dimethyl- (+0 -> -1)",6.1,6.258453660562448,0.15845366056244803
5297,"2-Pyridinone, 3,3,5-trichloro-2,3-dihydro-6-hydroxy- (+0 -> -1)",6.53,6.270293937167835,0.2597060628321657
5298,"2-Pyridinone, 3,3,5-tribromo-2,3-dihydro-6-hydroxy- (+0 -> -1)",6.78,6.2886172726088,0.49138272739120037
5299,"pyrimidine-2,4(1H,3H)-dione, 6-trifluoromethyl- (+0 -> -1)",5.7,5.807506360240095,0.10750636024009452
5300,"pyrimidine-2,4(1H,3H)-dione, 6-trifluoromethyl- (-1 -> -2)",13.0,12.81178907475542,0.18821092524457939
5301,"pyrimidine-2,4(1H,3H)-dione, 5-trifluoromethyl- (+0 -> -1)",7.35,7.065939247115635,0.28406075288436483
5302,"2-Cyclobutenone, 3-hydroxy-2,4-dimethyl- (+0 -> -1)",2.8,3.8531326395352794,1.0531326395352796
5303,Cyclohexanone (enol) (+0 -> -1),11.3,11.739462117030623,0.4394621170306223
5304,"2,4-Hexanedione, 5-methyl- (enol) (+0 -> -1)",8.66,8.671087150723555,0.011087150723554373
5305,"purine, 2,6,8-trimethyl- (+1 -> +0)",4.49,4.572608231396926,0.08260823139692608
5306,"purine, 2,6,8-trimethyl- (+0 -> -1)",9.9,10.263135539166893,0.36313553916689223
5307,"indole, 5-bromo- (+0 -> -1)",16.13,15.78643875399132,0.34356124600867943
5308,"acetophenone, 2-hydroxy-3-nitro- (+0 -> -1)",6.78,6.188349922781456,0.591650077218544
5309,"acetophenone, 4-hydroxy-3-nitro- (+0 -> -1)",5.09,5.071293578015383,0.018706421984616917
5310,Methyl 4-hydroxy-3-nitrobenzoate (+0 -> -1),5.4,5.219898094750543,0.18010190524945724
5311,Methyl 3-hydroxy-4-nitrobenzoate (+0 -> -1),6.15,6.244028279246451,0.09402827924645063
5312,"purin-2(1H)-one, 3,6-dihydro-3,9-dimethyl-6-thioxo- (+0 -> -1)",8.8,9.268693915441455,0.4686939154414542
5313,"2,6-Pyridinedicarboxylic acid, 1,4-dihydro-4-oxo- (+0 -> -1)",1.4,0.9248188179639412,0.47518118203605875
5314,"2,6-Pyridinedicarboxylic acid, 1,4-dihydro-4-oxo- (-1 -> -2)",3.47,3.6643573359900294,0.19435733599002925
5315,"2,6-Pyridinedicarboxylic acid, 1,4-dihydro-4-oxo- (-2 -> -3)",11.4,11.967679467943764,0.5676794679437638
5316,"3-Pyridinecarboxylic acid, 6-hydroxy- (+0 -> -1)",3.82,3.8526175436039694,0.03261754360396951
5317,"pyrimidino[5,4-e]-1,2,4-triazin-5(1H)-one, 7-amino-3-methyl- (+1 -> +0)",1.14,1.271830607646936,0.131830607646936
5318,"pyrimidino[5,4-e]-1,2,4-triazin-5(1H)-one, 7-amino-3-methyl- (+0 -> -1)",6.95,7.04961009565099,0.09961009565098955
5319,"1H-1,2,3-Triazolo[4,5-d]pyrimidin-7(4H)-one, 5-methoxy-1-methyl- (+0 -> -1)",7.17,7.092237702001235,0.0777622979987651
5320,"2H-1,2,3-Triazolo[4,5-d]pyrimidin-7(6H)-one, 5-methoxy-2-methyl- (+0 -> -1)",7.69,7.578309424320221,0.11169057567977969
5321,"2-Pyrrolidinone, 1-hydroxy-5,5-dimethyl- (+0 -> -1)",8.7,9.010831674751048,0.3108316747510482
5322,"phenol, 4-amino-2-chloro- (+0 -> -1)",9.16,9.061618014075204,0.09838198592479586
5323,"purin-2(1H)-one, 3,6-dihydro-1-methyl-6-thioxo- (+0 -> -1)",6.7,6.636932956144309,0.06306704385569084
5324,"purin-2(1H)-one, 3,6-dihydro-1-methyl-6-thioxo- (-1 -> -2)",11.0,11.664165132993023,0.6641651329930234
5325,"purin-2(1H)-one, 3,6-dihydro-3-methyl-6-thioxo- (+0 -> -1)",7.9,7.998789304841232,0.09878930484123138
5326,"purin-2(1H)-one, 3,6-dihydro-3-methyl-6-thioxo- (-1 -> -2)",11.2,11.110944606479638,0.08905539352036129
5327,"purin-2(1H)-one, 3,6-dihydro-7-methyl-6-thioxo- (+0 -> -1)",6.8,6.917479090583664,0.11747909058366446
5328,"purin-2(1H)-one, 3,6-dihydro-7-methyl-6-thioxo- (-1 -> -2)",12.1,12.971991883137402,0.8719918831374027
5329,"purin-2(1H)-one, 3,6-dihydro-9-methyl-6-thioxo- (+0 -> -1)",4.9,4.858795349768076,0.041204650231924767
5330,"purin-2(1H)-one, 3,6-dihydro-9-methyl-6-thioxo- (-1 -> -2)",12.6,12.493432158713862,0.10656784128613772
5331,"purin-2(1H)-one, 8-mercapto-1-methyl- (+0 -> -1)",6.61,6.932850982130826,0.3228509821308254
5332,"purin-2(1H)-one, 8-mercapto-9-methyl- (+0 -> -1)",7.0,7.338228085493199,0.33822808549319916
5333,"purin-2(1H)-one, 8-mercapto-9-methyl- (-1 -> -2)",11.21,10.896286946407447,0.3137130535925543
5334,"purin-2(1H)-one, 6-methylthio- (+1 -> +0)",1.4,1.0694642965630186,0.33053570343698135
5335,"purin-2(1H)-one, 6-methylthio- (+0 -> -1)",7.7,7.595402176679112,0.10459782332088796
5336,"purin-2(1H)-one, 6-methylthio- (-1 -> -2)",11.7,11.67113746259697,0.02886253740302891
5337,"h-Pyran-2,6-dicarboxylic acid, 3-hydroxy-4-oxo- (+0 -> -1)",1.83,0.8725044476918633,0.9574955523081368
5338,"h-Pyran-2,6-dicarboxylic acid, 3-hydroxy-4-oxo- (-1 -> -2)",2.11,2.421698792432803,0.3116987924328032
5339,"h-Pyran-2,6-dicarboxylic acid, 3-hydroxy-4-oxo- (-2 -> -3)",11.25,10.466933379323317,0.7830666206766832
5340,"benzoic acid, 2-chloro- (+0 -> -1)",3.03,3.1548864286719294,0.12488642867192956
5341,"benzoic acid, 2-chloro-6-hydroxy- (+0 -> -1)",2.63,3.1603559591623727,0.5303559591623728
5342,"3-Pyridinecarboxylic acid, N-oxide, 4-methoxy- (+0 -> -1)",2.88,2.8731471226627106,0.0068528773372893426
5343,"acridine, 4-amino-5-methyl- (+1 -> +0)",3.9,4.303658549071254,0.40365854907125387
5344,"acridine, 9-amino-4-methyl- (+1 -> +0)",10.24,10.13552420212513,0.10447579787487093
5345,"acridine, 4,5-dimethyl- (+1 -> +0)",4.51,5.003688433989647,0.49368843398964746
5346,"acridine, 2,6-diamino- (+1 -> +0)",8.06,8.097258178061011,0.03725817806101084
5347,"acridine, 4-methoxy- (+1 -> +0)",5.26,5.304140530200201,0.04414053020020159
5348,"acridine, 9-amino-3-chloro-7-methoxy- (+1 -> +0)",8.94,8.71282699838996,0.22717300161003884
5349,"acridine, 2-methoxy- (+1 -> +0)",5.47,5.072219353152843,0.3977806468471572
5350,"acridine, 9-dimethylamino- (+1 -> +0)",9.08,8.543259656611738,0.5367403433882618
5351,"acridine, 9-methylamino- (+1 -> +0)",10.43,11.332838334890585,0.9028383348905855
5352,"acridine, 1,2,3,4-tetrahydro- (+1 -> +0)",6.38,5.699767066090367,0.6802329339096325
5353,"phenanthridine, 1-methyl- (+1 -> +0)",4.7,4.9155485501473715,0.2155485501473713
5354,"phenanthridine, 3-methyl- (+1 -> +0)",4.76,4.723706824901139,0.03629317509886043
5355,"phenanthridine, 8-methyl- (+1 -> +0)",4.93,4.681857727971938,0.24814227202806194
5356,"phenanthridine, 10-methyl- (+1 -> +0)",4.6,4.661406181199933,0.06140618119993313
5357,"phenanthridine, 1,10-dimethyl- (+1 -> +0)",4.96,5.075763063874697,0.11576306387469693
5358,"phenanthridine, 6-amino-1-methyl- (+1 -> +0)",7.49,7.891993079514502,0.4019930795145017
5359,"phenanthridine, 6-amino-10-methyl- (+1 -> +0)",7.51,7.25321867481289,0.2567813251871094
5360,"phenanthridine, 6-amino-1,10-dimethyl- (+1 -> +0)",7.91,7.629494043581808,0.2805059564181924
5361,"10H-Pyrimido[5,4-b][1,4]benzothiazine (+1 -> +0)",3.76,3.4916797462678923,0.26832025373210744
5362,"10H-Pyrimido[5,4-b][1,4]benzothiazine, 8-chloro- (+1 -> +0)",3.43,3.2221379173730647,0.2078620826269355
5363,"10H-Pyrimido[5,4-b][1,4]benzothiazine, 2-methoxy- (+1 -> +0)",3.45,2.859730987860595,0.5902690121394052
5364,Benzo[a]phenanthridine (+1 -> +0),4.48,4.3427474229387615,0.13725257706123895
5365,Benzo[k]phenanthridine (+1 -> +0),4.44,4.409449925263495,0.030550074736505728
5366,"benzo[a]phenanthridine, 5-amino- (+1 -> +0)",6.67,6.6691669137342435,0.0008330862657563998
5367,"benzo[k]phenanthridine, 6-amino- (+1 -> +0)",6.64,6.665477029224916,0.025477029224916237
5368,"acridine, 3-amino-7-sulpho- (+0 -> -1)",7.6,7.266244565378457,0.33375543462154234
5369,"acridine, 2-sulpho- (+0 -> -1)",4.78,4.371651328363934,0.40834867163606603
5370,"cyclohexane, trans-1-amino-2-hydroxy- (+1 -> +0)",9.63,9.507952194528382,0.12204780547161853
5371,"aniline, 3-acetyl-4-nitro- (+1 -> +0)",-0.14,-0.21632952288369545,0.07632952288369543
5372,"aniline, N-methyl-2-methylthio- (+1 -> +0)",3.71,3.6045124994334197,0.1054875005665803
5373,"aniline, 2-methylsulphonyl- (+1 -> +0)",0.33,0.48580121939178067,0.15580121939178065
5374,"aniline, 3-pentafluorothio- (+1 -> +0)",2.82,3.03372864419738,0.21372864419738002
5375,"aniline, 4-pentafluorothio- (+1 -> +0)",2.17,2.0124256209858196,0.15757437901418037
5376,"aniline, 2-phenylthio- (+1 -> +0)",2.5,2.9105561587624518,0.4105561587624518
5377,"aniline, 4-phenylthio- (+1 -> +0)",3.8,3.672773653452964,0.1272263465470358
5378,"aniline, 3-trifluoromethylsulphonyl- (+1 -> +0)",1.79,1.991111542535677,0.20111154253567687
5379,"aniline, 4-trifluoromethylsulphonyl- (+1 -> +0)",-0.01,0.03871966219840406,0.04871966219840406
5380,"M. M. Fickling, A. Fischer, B. R. Mann, J. Packer, and J. Vaughan. J. Am. Chem. Soc. 81, 4226 (1959). (+1 -> +0)",5.344,5.712442789761971,0.3684427897619704
5381,"benzene, (amidinomethyl)- (+1 -> +0)",11.57,11.767025939047326,0.19702593904732524
5382,"benzylamine, 3-chloro-N,N-dimethyl- (+1 -> +0)",8.67,8.413846561291127,0.2561534387088731
5383,"benzylamine, 4-chloro-N,N-dimethyl- (+1 -> +0)",8.83,8.679104239581541,0.1508957604184591
5384,"fluorene, 3-amino-4-methyl- (+1 -> +0)",4.83,5.29727807178272,0.46727807178271963
5385,"biphenyl, 4-amino-4'-nitro- (+1 -> +0)",3.86,3.849696694311109,0.01030330568889104
5386,"Naphthalene, 1-(amidinomethyl)- (+1 -> +0)",11.31,11.301295918898209,0.008704081101791772
5387,"Naphthalene, 1-dimethylamino-8-methylamino- (+1 -> +0)",6.43,6.785105251319332,0.35510525131933246
5388,"pyridine, 2,6-di-t-butyl-3-sulpho- (+0 -> -1)",4.12,5.581566588526096,1.4615665885260958
5389,"pyridine, 2,3-dichloro- (+1 -> +0)",-0.85,-0.7125862170438229,0.13741378295617712
5390,"pyridine, 5-iodo-2-methoxy- (+1 -> +0)",1.51,2.0720830664031773,0.5620830664031773
5391,"pyridine, 2-methylsulphinyl- (+1 -> +0)",-0.16,-0.11833896906009755,0.04166103093990245
5392,"pyridine, 4-methylsulphinyl- (+1 -> +0)",2.94,2.81424849026142,0.12575150973857996
5393,"pyrazole, 3-amino-4-nitro- (+1 -> +0)",-0.47,-0.2317856821844977,0.23821431781550229
5394,"pyrazole, 5-amino-1-methyl-4-nitro- (+1 -> +0)",-0.62,-0.47977638654563304,0.14022361345436696
5395,"pyridazine, 3-methylsulphonyl- (+1 -> +0)",-1.01,-0.7532972424315227,0.25670275756847727
5396,"pyridazine, 4-methylsulphonyl- (+1 -> +0)",-1.06,-0.46883547482653043,0.5911645251734696
5397,"pyrimidine, 2-amino-5-(4-bromophenyl)- (+1 -> +0)",3.06,3.2517627970150462,0.19176279701504617
5398,"pyrimidine, 2-amino-5-(4-fluorophenyl)- (+1 -> +0)",3.25,3.207831575578094,0.042168424421905826
5399,"pyrimidine, 2-amino-4-chloro-6-dimethylamino- (+1 -> +0)",3.95,3.8751941542252375,0.07480584577476268
5400,"pyrimidine, 5-amino-2-chloro-4-methyl-6-methylamino- (+1 -> +0)",3.4,3.3813467859306794,0.018653214069320523
5401,"pyrimidine, 5-bromo-2-dimethylamino-4-methylamino- (+1 -> +0)",6.47,6.169782415911086,0.3002175840889141
5402,"pyrimidine, 5-bromo-4-dimethylamino-2-methylamino- (+1 -> +0)",6.1,5.650900427503821,0.4490995724961788
5403,"pyrimidine, 5-carbamoyl-4-dimethylamino-2-methyl- (+1 -> +0)",5.93,5.96679741861102,0.03679741861102048
5404,"pyrimidine, 5-carbamoyl-4,6-dimethyl-2-methylamino- (+1 -> +0)",3.57,4.1607655083690736,0.5907655083690737
5405,"pyrimidine, 5-cyano-4,6-dimethyl-2-methylamino- (+1 -> +0)",1.69,1.2403805548494935,0.44961944515050645
5406,"pyrimidine, 5-cyano-4-dimethylamino-2-methyl- (+1 -> +0)",4.37,3.9556579845443975,0.41434201545560256
5407,"pyrimidine, 5-p-chlorophenyl-2-methoxy- (+1 -> +0)",0.62,0.6581511623109826,0.03815116231098259
5408,"pyrimidine, 5-(4-chlorophenyl)-2-methylamino- (+1 -> +0)",3.26,3.314048510984775,0.054048510984775255
5409,"pyrimidine, 5-p-chlorophenyl-1,2-dihydro-1-methyl-2-oxo- (+1 -> +0)",1.78,1.7881119543910708,0.00811195439107082
5410,"pyrimidine, 2,4-diamino-5-(m-chlorophenyl)- (+1 -> +0)",6.7,6.447905951959121,0.2520940480408793
5411,"pyrimidine, 2,4-diamino-3,6-dihydro-3-methyl-5-nitro-6-oxo- (+1 -> +0)",2.8,3.23419231511944,0.43419231511944023
5412,"pyrimidine, 4,5-diamino-3,6-dihydro-3-methyl-6-oxo- (+1 -> +0)",3.57,3.7879165870964897,0.21791658709648987
5413,"pyrimidine, 2,4-diamino-6-dimethylamino- (+2 -> +1)",0.68,0.6393985242562268,0.04060147574377326
5414,"pyrimidine, 2,4-diamino-6-dimethylamino- (+1 -> +0)",7.21,7.5260567848779765,0.3160567848779765
5415,"pyrimidine, 2,4-diamino-6-methylamino- (+2 -> +1)",1.05,0.6200572132003641,0.42994278679963593
5416,"pyrimidine, 2,4-diamino-6-methylamino- (+1 -> +0)",7.21,7.316806713326078,0.10680671332607794
5417,"pyrimidine, 1,2-dihydro-1-hydroxy-4,6-dimethyl-2-oxo- (+1 -> +0)",2.85,1.074526344943398,1.7754736550566022
5418,"pyrimidine, 1,2-dihydro-1-hydroxy-4,6-dimethyl-2-oxo- (+0 -> -1)",6.1,6.599946120973978,0.49994612097397795
5419,"pyrimidine, 1.4-dihydro-1-methyl-6-methylthio-4-oxo- (+1 -> +0)",1.77,1.8738548508334212,0.10385485083342116
5420,"pyrimidine, 1,6-dihydro-1-methyl-4-methylthio-6-oxo- (+1 -> +0)",0.13,-0.007314872876984957,0.13731487287698496
5421,"pyrimidine, 1,6-dihydro-4-hydroxy-1-methyl-6-thio- (+0 -> -1)",4.38,4.994661209233814,0.6146612092338142
5422,"pyrimidine, 1,4-dihydro-6-hydroxy-1-methyl-4-thio- (+0 -> -1)",5.05,5.59209902958241,0.5420990295824097
5423,"pyrimidine, 1,2-dihydro-2-imino-1,6-dimethyl- (+1 -> +0)",10.86,11.48869800999255,0.6286980099925508
5424,"pyrimidine, 1,2-dihydro-2-imino-5-iodo-1-methyl- (+1 -> +0)",10.24,10.153749945126325,0.0862500548736751
