protonated 0.9qEF*tang, 28.008911898165717, 5.753559857842903
protonated 0.95qEF*norm, 33.54141853357742, 8.455895098361971
protonated 0.9qEF*norm, 26.831706473452428, 7.732278082404104
protonated avgEF*angle, 0.8417976717286578, 0.1569646280466751
protonated 0.75qEF*angle, 1.1124643841970476, 0.18668607913650437
protonated 0.5qEF*angle, 0.8963824106746885, 0.20121887856162754
protonated 0.95qEF*angle, 1.433441383975974, 0.0975793548838759
protonated 0.9qEF*angle, 1.3293408392064665, 0.13977842323699657
deprotonated SMD-solv, 0.005296583898600524, 0.004166476777297295
deprotonated expl1wat, -5.8127513450415425, 1.7920210864155268
deprotonated RDG%HB, 0.02711563961569754, 0.03496996880060758
deprotonated RDG%VdW, 0.02077220276819188, 0.029165195139396825
deprotonated RDG%st, 0.056119604033059975, 0.03560935081950473
deprotonated prom-RDG%HB, 0.11002697017837458, 0.0952371937422868
deprotonated prom-RDG%VdW, 0.002010866977877614, 0.01063573658967446
deprotonated prom-RDG%st, 2.836687951458017, 1.196425593216465
deprotonated *mu, 9.218057996064799, 6.8661370290083354
deprotonated tr-e*theta, -2317.468426171557, 1617.5631947445966
deprotonated tr-*alpha, 179.3970146733759, 65.3695136119606
deprotonated HLgap, -0.3432600707469822, 0.0452889372886323
deprotonated Vol, 197.77225080433504, 52.37054808768695
deprotonated Surf, 192.3595435836061, 41.1350540614225
deprotonated Surf+, 59.425360288191506, 60.23866955434782
deprotonated Surf-, 132.93418329447303, 65.81905529073232
deprotonated min-ESP, -104.77728898257425, 68.85132501127153
deprotonated max-ESP, 14.389147676105015, 56.78753936521506
deprotonated avg-ESP, -44.69967305360554, 61.57622789570708
deprotonated avg-ALIE, 11.61365916500901, 0.5578335407060617
deprotonated avg-ESP+, 12.175618697760886, 17.47424368316862
deprotonated avg-ESP-, -58.481196476845746, 49.31677660065563
deprotonated var-ESP, 883.3338532959731, 723.8807424976088
deprotonated var-ESP+, 116.0054224421831, 224.32828685778773
deprotonated var-ESP-, 767.3284307527148, 757.6829013087414
deprotonated *PI-ESP, 24.74506163429929, 10.538815278317823
deprotonated MPI, 59.8827622423407, 49.354117215067205
deprotonated min-LEA, -27.211330234920837, 1.5201719258393789
deprotonated max-LEA, -14.957190837366827, 1.7463942454249577
deprotonated avg-LEA, -21.49283797503057, 1.1366961204286927
deprotonated var-LEA, 2690.7358106903057, 1579.9407043553647
deprotonated min-ALIE, 246.00997875070024, 16.37110389632532
deprotonated max-ALIE, 412.7200799544962, 27.60018465667134
deprotonated var-ALIE, 1.5229308104217942, 0.7475043499541546
deprotonated avg|EF|, 18.143453102693964, 4.9817869200499505
deprotonated 0.75q|EF|, 17.847973890828392, 4.11286853132192
deprotonated 0.5q|EF|, 16.019128964203766, 4.826064373600778
deprotonated avgEF*tang, 13.630537602408078, 2.9583924753992714
deprotonated 0.75qEF*tang, 17.847973890828392, 4.11286853132192
deprotonated 0.5qEF*tang, 11.995678630046589, 2.882133360708851
deprotonated avgEF*norm, 9.760922241630562, 4.267837829501662
deprotonated 0.75qEF*norm, 12.944519405268032, 5.360623991443623
deprotonated 0.5qEF*norm, 8.19651196957515, 4.384843200536405
deprotonated 0.95q|EF|, 30.64391543882913, 6.582713134310701
deprotonated 0.9q|EF|, 25.20441981677427, 5.63742571780109
deprotonated 0.95qEF*tang, 30.64391543882913, 6.582713134310701
deprotonated 0.9qEF*tang, 25.20441981677427, 5.63742571780109
deprotonated 0.95qEF*norm, 24.226087631911597, 8.12862581745404
deprotonated 0.9qEF*norm, 18.696648966177783, 6.465335167112237
deprotonated avgEF*angle, 0.9618287307369028, 0.12652892278033967
deprotonated 0.75qEF*angle, 1.263560817980859, 0.13795842121677848
deprotonated 0.5qEF*angle, 1.0562886132658638, 0.15858251592462252
deprotonated 0.95qEF*angle, 1.4925606710830959, 0.07496530069401552
deprotonated 0.9qEF*angle, 1.428344549039379, 0.10138927096333933
