,compn,exp.pKa,pred.pKa,M.U.E
3222,n4chlorobenzylideneaniline_cation->neut (+1 -> +0),2.8,2.946381572476543,0.14638157247654338
3223,3chloronndimethylaniline_cation->neut (+1 -> +0),3.837,3.657758668669362,0.17924133133063824
3224,4chloronndimethylaniline_cation->neut (+1 -> +0),4.395,4.358412838517573,0.03658716148242647
3225,3chloro5methoxyaniline_cation->neut (+1 -> +0),3.1,3.1167223240268553,0.01672232402685525
3226,4chloroNmethyl2nitroaniline_cation->neut (+1 -> +0),-1.21,-1.7497415949375004,0.5397415949375004
3227,aniline4chloro3nitro_cation->neut (+1 -> +0),1.93,1.5090708323000621,0.4209291676999378
3228,anline5chloro2nitro_cation->neut (+1 -> +0),-1.52,-1.6064573775709006,0.08645737757090055
3229,2cyanoaniline_cation->neut (+1 -> +0),0.77,1.0489536030830937,0.2789536030830937
3230,nndime3cyanoaniline_cation->neut (+1 -> +0),2.969,3.0261185209518544,0.057118520951854546
3231,nndime4cyanoaniline_cation->neut (+1 -> +0),1.777,2.1665857963173387,0.3895857963173388
3232,benzene124triamine_cation->neut (+1 -> +0),6.1,6.604226340800541,0.5042263408005416
3233,benzene124triamine_2cation->cation (+2 -> +1),3.7,2.6232645184350405,1.0767354815649597
3234,246triaminoresorcin_3cation->2cation (+3 -> +2),1.2,1.40793094696072,0.20793094696072
3235,246triaminoresorcin_2cation->cation (+2 -> +1),3.6,2.6730825325095324,0.9269174674904677
3236,246triaminoresorcin_cation->neut (+1 -> +0),5.8,5.342696998459132,0.45730300154086745
3237,246triaminoresorcin_neut->an (+0 -> -1),10.1,10.193673973128782,0.0936739731287819
3238,246triaminoresorcin_an->2an (-1 -> -2),11.9,11.772678389976406,0.12732161002359454
3239,24dibromoaniline_cation->neut (+1 -> +0),1.83,1.2265207542669403,0.6034792457330598
3240,26dibromoaniline_cation->neut (+1 -> +0),0.168,-0.5767408366162048,0.7447408366162048
3241,35dibromo4hydroxyaniline_cation->neut (+1 -> +0),3.2,3.9109590472734785,0.7109590472734784
3242,35dibromo4methoxyaniline_cation->neut (+1 -> +0),2.98,2.4692038701522803,0.5107961298477197
3243,26dibromo4methylaniline_cation->neut (+1 -> +0),0.69,0.10868195428626581,0.5813180457137341
3244,34diterbutylaniline_cation->neut (+1 -> +0),4.97,4.9362988413308955,0.03370115866910428
3245,34diterbutyl5nitroaniline_cation->neut (+1 -> +0),2.93,2.9221160425929904,0.007883957407009756
3246,25dichloroaniline_cation->neut (+1 -> +0),1.57,1.6508054773893823,0.08080547738938226
3247,26diclnndime4nitroaniline_cation->neut (+1 -> +0),-0.23,0.06030289688049528,0.29030289688049526
3248,24dihydroxyaniline_cation->neut (+1 -> +0),5.7,5.782357658831498,0.08235765883149782
3249,24dihydroxyaniline_neut->an (+0 -> -1),9.3,9.8540077230276,0.554007723027599
3250,24dihydroxyaniline_an->2an (-1 -> -2),11.3,11.481370502020955,0.18137050202095395
3251,26dihydroxyaniline_cation->neut (+1 -> +0),5.1,4.948740337975739,0.15125966202426078
3252,26dihydroxyaniline_neut->an (+0 -> -1),9.3,9.103190827662743,0.19680917233725737
3253,26dihydroxyaniline_an->2an (-1 -> -2),11.6,11.590945335607127,0.00905466439287217
3254,diisopropylaniline_cation->neut (+1 -> +0),8.14,7.027834368942088,1.1121656310579127
3255,n2dimethylaniline_cation->neut (+1 -> +0),4.6,4.883316441870861,0.2833164418708609
3256,n3dimethylaniline_cation->neut (+1 -> +0),4.85,4.8738598275836535,0.023859827583653903
3257,n4dimethylaniline_cation->neut (+1 -> +0),5.25,5.406549406673634,0.15654940667363437
3258,35dimethylaniline_cation->neut (+1 -> +0),4.765,4.860423286062686,0.09542328606268669
3259,4dimethylaminoaniline_cation->neut (+1 -> +0),6.59,6.764893932247179,0.17489393224717897
3260,nndimethyl24dinitroaniline_cation->neut (+1 -> +0),-1.0,-1.2663548916088505,0.2663548916088505
3261,nndimethyl3nitroaniline_cation->neut (+1 -> +0),2.626,2.950850751618045,0.3248507516180452
3262,nndimethyl4nitroaniline_cation->neut (+1 -> +0),0.607,0.23933764379681577,0.3676623562031842
3263,23dimethyl4nitroaniline_cation->neut (+1 -> +0),1.96,1.729710526122184,0.23028947387781606
3264,26dimethyl4nitroaniline_cation->neut (+1 -> +0),0.98,0.5157341381752669,0.46426586182473306
3265,35dimethyl5nitroaniline_cation->neut (+1 -> +0),2.59,1.9420269645572894,0.6479730354427105
3266,nndimethyl3cf3aniline_cation->neut (+1 -> +0),3.27,3.6186961140350675,0.3486961140350675
3267,nndimethyl4cf3aniline_cation->neut (+1 -> +0),2.67,2.688958877400501,0.018958877400501173
3268,paminobenzaldehyde_cation->neut (+1 -> +0),1.76,1.4149007427654672,0.34509925723453283
3269,nphenylhydroxylamine_cation->neut (+1 -> +0),2.19,1.5143109676342812,0.6756890323657188
3270,2aminophenol_cation->neut (+1 -> +0),4.66,4.2764830537063725,0.38351694629362765
3271,2aminophenol_neut->an (+0 -> -1),9.75,9.959241338728468,0.20924133872846795
3272,2amino45dimethylphenol_cation->neut (+1 -> +0),5.26,4.835288255740121,0.4247117442598789
3273,2amino45dimethylphenol_neut->an (+0 -> -1),10.42,10.456769052822573,0.03676905282257259
3274,4methylaminophenol_cation->neut (+1 -> +0),5.9,5.67068642271876,0.22931357728124002
3275,2amino1phenol4sulfonic_neut->an (+0 -> -1),4.121,3.934485844828525,0.18651415517147552
3276,2amino1phenol4sulfonic_an->2an (-1 -> -2),9.146,8.955062644965334,0.19093735503466647
3277,2isopropylaniline_cation->neut (+1 -> +0),4.42,4.600353814927626,0.18035381492762603
3278,3isopropylaniline_cation->neut (+1 -> +0),4.67,4.785959739534882,0.11595973953488237
3279,methyl3dimethylaminobenzoate_cation->neut (+1 -> +0),3.86,3.6697057233930863,0.19029427660691356
3280,methyl4dimethylaminobenzoate_cation->neut (+1 -> +0),2.52,2.560320642701356,0.040320642701356046
3281,dimethylanthranilate_cation->neut (+1 -> +0),3.53,3.2159773497415935,0.31402265025840626
3282,methyl4methylaminobenzoate_cation->neut (+1 -> +0),2.32,2.357081178127965,0.037081178127964964
3283,4methoxynndimethylaniline_cation->neut (+1 -> +0),5.845,5.880355693215829,0.03535569321582965
3284,3methoxy5nitroaniline_cation->neut (+1 -> +0),2.11,2.273046617302179,0.16304661730217918
3285,4methyl3nitroaniline_cation->neut (+1 -> +0),2.86,2.891262372058743,0.03126237205874327
3286,3methylthioaniline_cation->neut (+1 -> +0),4.0,4.217179561553756,0.21717956155375617
3287,4methylthioaniline_cation->neut (+1 -> +0),4.35,4.1462672919622285,0.2037327080377711
3288,nneopentylaniline_cation->neut (+1 -> +0),4.17,5.191440731256795,1.0214407312567948
3289,nndiphenylacetamidine_cation->neut (+1 -> +0),8.298,7.525341324488544,0.7726586755114564
3290,2aminobenzenesulfonamide_cation->neut (+1 -> +0),1.0,1.0161307279644234,0.016130727964423386
3291,3aminobenzenesulfonamide_cation->neut (+1 -> +0),2.9,2.3249387185674504,0.5750612814325495
3292,nn26tetramethylaniline_cation->neut (+1 -> +0),5.82,6.412151220173435,0.5921512201734345
3293,2356tetramethylaniline_cation->neut (+1 -> +0),4.3,4.523716556460673,0.22371655646067357
3294,4nitro2356tetramethylaniline_cation->neut (+1 -> +0),2.36,2.3609701435749884,0.0009701435749884801
3295,n26trimethylaniline_cation->neut (+1 -> +0),6.12,6.607259350574008,0.48725935057400793
3296,246trimethylaniline_cation->neut (+1 -> +0),4.38,4.504626625413021,0.12462662541302105
3297,345trimethylaniline_cation->neut (+1 -> +0),5.12,5.4033155681512675,0.28331556815126735
3298,3trimethylsilylaniline_cation->neut (+1 -> +0),4.64,4.14252813325032,0.49747186674968
3299,4trimethylsilylaniline_cation->neut (+1 -> +0),4.36,4.2129003214573535,0.14709967854264683
3300,3trimethylammoniumaniline_2cation->cation (+2 -> +1),1.983,2.446412789913891,0.4634127899138911
3301,4trimethylammoniumaniline_2cation->cation (+2 -> +1),2.146,2.3058954361627784,0.15989543616277846
3302,3trimethylammoniumdimethylaniline_2cation->cation (+2 -> +1),2.269,2.085559263565126,0.18344073643487402
3303,4trimethylammoniumdimethylaniline_2cation->cation (+2 -> +1),2.336,2.971404012791562,0.6354040127915623
3304,1aminoanthrazene_cation->neut (+1 -> +0),4.1,3.9544369534258985,0.14556304657410113
3305,4aminoazobenzene_cation->neut (+1 -> +0),2.76,2.5978175613963383,0.16218243860366144
3306,4dimethylaminoazobenzene_cation->neut (+1 -> +0),3.226,2.4627099211615366,0.7632900788384633
3307,4hydroxy4pdimethylaminoazobenzene_cation->neut (+1 -> +0),3.4,3.2302117161321346,0.16978828386786526
3308,4hydroxy4pdimethylaminoazobenzene_neut->an (+0 -> -1),8.6,8.44124524284953,0.15875475715047038
3309,4iodo4pdimethylaminoazobenzene_cation->neut (+1 -> +0),2.06,2.84374487924872,0.78374487924872
3310,4methyl4pdimethylaminoazobenzene_cation->neut (+1 -> +0),2.31,2.6745708624785367,0.36457086247853665
3311,4nitro4pdimethylaminoazobenzene_cation->neut (+1 -> +0),1.81,2.0897457481374255,0.2797457481374255
3312,4methoxy4pdimethylaminoazobenzene_cation->neut (+1 -> +0),2.35,3.1437573922532716,0.7937573922532715
3313,4methoxycarb4pdimethlylaminobenzene_cation->neut (+1 -> +0),2.6,2.4137063783760375,0.18629362162396257
3314,azobenzene4hydroxy_neut->an (+0 -> -1),8.2,8.220517568818128,0.020517568818128495
3315,azobenzene4hydroxy22466pentamethyl_neut->an (+0 -> -1),9.1,8.683783312546286,0.4162166874537139
3316,benzamidine_cation->neut (+1 -> +0),11.6,10.717374100058208,0.8826258999417913
3317,atrolactamide_cation->neut (+1 -> +0),10.96,10.88273809306131,0.07726190693869128
3318,1chlorophenylguanidine_cation->neut (+1 -> +0),10.6,9.403675817573724,1.1963241824262756
3319,2me2phpropan1amine_cation->neut (+1 -> +0),10.03,9.40876468627889,0.62123531372111
3320,aminomethyldimethylphenylsilane_cation->neut (+1 -> +0),10.36,10.977043320867278,0.6170433208672783
3321,3bromoquinoline_cation->neut (+1 -> +0),2.69,2.5429954797482672,0.14700452025173272
3322,6bromoquinoline_cation->neut (+1 -> +0),3.91,3.818932656100835,0.09106734389916493
3323,7bromoquinoline_cation->neut (+1 -> +0),3.87,3.7062365450099657,0.16376345499003442
3324,8bromoquinoline_cation->neut (+1 -> +0),3.13,2.820695722298022,0.3093042777019779
3325,7bromo4chloroquinoline_cation->neut (+1 -> +0),2.83,3.06181572290982,0.2318157229098201
3326,4chloroquinoline_cation->neut (+1 -> +0),3.68,3.7146840514911936,0.03468405149119347
3327,5chloroquinoline_cation->neut (+1 -> +0),3.65,3.767940605616186,0.11794060561618602
3328,4chloro6fluoroquinoline_cation->neut (+1 -> +0),2.95,2.624237430163067,0.3257625698369333
3329,4chloro7fluoroquinoline_cation->neut (+1 -> +0),3.04,3.2234657601685477,0.18346576016854765
3330,4chloro6methylquinoline_cation->neut (+1 -> +0),3.96,3.669488989756556,0.29051101024344383
3331,4chloro7methylquinoline_cation->neut (+1 -> +0),4.0,4.281810963130972,0.2818109631309724
3332,46dichloroquinoline_cation->neut (+1 -> +0),2.81,2.7535624903355576,0.0564375096644425
3333,47dichloroquinoline_cation->neut (+1 -> +0),2.8,2.8214747743163313,0.02147477431633149
3334,24dimethylquinoline_cation->neut (+1 -> +0),5.12,5.666918749894031,0.5469187498940311
3335,27dimethylquinoline_cation->neut (+1 -> +0),5.02,5.6932511491474145,0.6732511491474149
3336,28dimethylquinoline_cation->neut (+1 -> +0),4.11,5.238707026259758,1.1287070262597574
3337,4am7chloroquinoline_cation->neut (+1 -> +0),8.23,8.241125650412062,0.011125650412061816
3338,4amquinolin8ol_cation->neut (+1 -> +0),6.91,7.404023740124025,0.4940237401240246
3339,4amquinolin8ol_neut->an (+0 -> -1),10.71,10.15445075864039,0.5555492413596106
3340,5amquinolin8ol_cation->neut (+1 -> +0),5.67,5.225648117782583,0.4443518822174166
3341,5amquinolin8ol_neut->an (+0 -> -1),11.24,10.455989339611822,0.7840106603881782
3342,4am6methoxyquinoline_cation->neut (+1 -> +0),8.93,8.56480903675362,0.36519096324638056
3343,4am2methylquinoline_cation->neut (+1 -> +0),9.42,9.12880735654101,0.29119264345898976
3344,4am268trimequinoline_cation->neut (+1 -> +0),10.4,9.723456649449467,0.6765433505505332
3345,5sulpho7br8ohquinoline_neut->an (+0 -> -1),2.51,2.0832220687442717,0.42677793125572805
3346,5sulpho7br8ohquinoline_an->2an (-1 -> -2),6.7,7.724617426914207,1.0246174269142072
3347,quinoline2carboxylic_cation->neut (+1 -> +0),1.9,0.5240007327280196,1.3759992672719803
3348,quinoline2carboxylic_neut->an (+0 -> -1),4.98,5.490300713455208,0.5103007134552078
3349,quinoline6carboxylic_neut->an (+0 -> -1),4.82,4.63240135841729,0.18759864158271
3350,quinoline8carboxylic_cation->neut (+1 -> +0),2.0,2.016770874587201,0.016770874587201057
3351,quinoline8carboxylic_neut->an (+0 -> -1),6.77,6.331460558397193,0.43853944160280633
3352,7chloro8hydroxyquinoline_cation->neut (+1 -> +0),4.0,3.215207668794342,0.784792331205658
3353,7chloro8hydroxyquinoline_neut->an (+0 -> -1),7.7,8.635430519011859,0.9354305190118586
3354,4chloro6methoxyquinoline_cation->neut (+1 -> +0),3.93,3.499864823735746,0.43013517626425424
3355,4chloro7methoxyquinoline_cation->neut (+1 -> +0),4.32,4.260643257322474,0.05935674267752589
3356,24diamquinoline_cation->neut (+1 -> +0),9.4,8.962330949210045,0.437669050789955
3357,57diamino8hydroxyquinoline_cation->neut (+1 -> +0),6.96,5.9532836251461525,1.0067163748538475
3358,57diamino8hydroxyquinoline_neut->an (+0 -> -1),10.83,11.485182817472396,0.6551828174723955
3359,24quinolinediol_cation->neut (+1 -> +0),0.76,0.6771305260312976,0.08286947396870237
3360,24quinolinediol_neut->an (+0 -> -1),5.9,6.079485546192107,0.17948554619210633
3361,1me2quinolone_cation->neut (+1 -> +0),-0.71,-0.28663144868068446,0.4233685513193155
3362,echinopsine_cation->neut (+1 -> +0),2.36,2.3074099214669985,0.05259007853300135
3363,15dihydro1me5oxoquinoline_cation->neut (+1 -> +0),6.09,5.898051486023065,0.1919485139769348
3364,1me17dihydroquinolin7one_cation->neut (+1 -> +0),5.53,6.03976488312671,0.5097648831267101
3365,1mequinoline41hthione_cation->neut (+1 -> +0),0.56,0.9184990663080654,0.3584990663080654
3366,23dimethylquinolin8ol_cation->neut (+1 -> +0),5.87,5.587047913119103,0.282952086880897
3367,23dimethylquinolin8ol_neut->an (+0 -> -1),10.2,10.285366778896776,0.08536677889677691
3368,3methylquinolin8ol_cation->neut (+1 -> +0),4.94,4.813979614704501,0.12602038529549908
3369,3methylquinolin8ol_neut->an (+0 -> -1),9.75,9.913036714984905,0.16303671498490502
3370,5cf38hydroxyquinoline_cation->neut (+1 -> +0),1.8,3.230783990905554,1.4307839909055537
3371,6cf38hydroxyquinoline_cation->neut (+1 -> +0),2.6,2.554587739126589,0.0454122608734111
3372,6cf38hydroxyquinoline_neut->an (+0 -> -1),10.1,9.33286858817971,0.767131411820289
3373,7cf38hydroxyquinoline_cation->neut (+1 -> +0),2.4,1.940288726774276,0.4597112732257238
3374,7cf38hydroxyquinoline_neut->an (+0 -> -1),9.08,7.41395184292717,1.6660481570728303
3375,7methylquinoline_cation->neut (+1 -> +0),5.29,5.236969275651453,0.053030724348547054
3376,8methylquinoline_cation->neut (+1 -> +0),4.91,4.952154204101439,0.042154204101438886
3377,5cf3quinoline_cation->neut (+1 -> +0),3.1,3.3844380699257606,0.2844380699257605
3378,7cf3quinoline_cation->neut (+1 -> +0),3.16,3.3112612766325817,0.1512612766325816
3379,8methoxyquinoline_cation->neut (+1 -> +0),5.01,4.545792714100877,0.4642072858991231
3380,quinoline2methoxycarbonyl_cation->neut (+1 -> +0),1.748,1.822482932009991,0.0744829320099909
3381,quinoline6methoxycarbonyl_cation->neut (+1 -> +0),3.8,3.620427247185332,0.17957275281466778
3382,8methoxy6methylquinoline_cation->neut (+1 -> +0),5.7,5.394214786798403,0.305785213201597
3383,1me41hquinolinimine_cation->neut (+1 -> +0),12.4,13.39869185155543,0.9986918515554297
3384,1234tetrahydro8ohquinoline_cation->neut (+1 -> +0),5.5,4.9197287747081555,0.5802712252918445
3385,1234tetrahydro8ohquinoline_neut->an (+0 -> -1),9.4,10.340756165267354,0.940756165267354
3386,quinolinenoxide_cation->neut (+1 -> +0),0.7,1.3016864059371809,0.6016864059371809
3387,1ohquinolin21hone_neut->an (+0 -> -1),6.89,6.401842183837313,0.48815781616268694
3388,3phquinuclidine_cation->neut (+1 -> +0),10.23,10.02535535612845,0.2046446438715499
3389,3dimeamphquinuclidine_cation->neut (+1 -> +0),10.29,9.809863364174923,0.48013663582507604
3390,3carbamoylquinuclidine_cation->neut (+1 -> +0),9.67,9.952626258561253,0.2826262585612529
3391,3methoxycarbonilquinuclidine_cation->neut (+1 -> +0),9.4,9.472464783797907,0.07246478379790666
3392,2aminobenzimidazole_cation->neut (+1 -> +0),7.18,7.159212036122034,0.020787963877965332
3393,4aminobenzimidazole_2cation->cation (+2 -> +1),1.5,0.8798195445196191,0.6201804554803809
3394,4aminobenzimidazole_cation->neut (+1 -> +0),5.3,5.374255479038291,0.07425547903829077
3395,5aminobenzimidazole_2cation->cation (+2 -> +1),3.04,3.0234153184847132,0.016584681515286803
3396,5aminobenzimidazole_cation->neut (+1 -> +0),6.07,6.081262910450028,0.011262910450027697
3397,23dime4aminobenzimidazole_2cation->cation (+2 -> +1),2.35,2.176702210481271,0.17329778951872887
3398,23dime4aminobenzimidazole_cation->neut (+1 -> +0),6.66,6.890644568268659,0.23064456826865865
3399,12dime5aminobenzimidazole_2cation->cation (+2 -> +1),3.38,3.028402661371027,0.3515973386289728
3400,12dime5aminobenzimidazole_cation->neut (+1 -> +0),7.0,7.123516770899504,0.12351677089950375
3401,1methyl7aminobenzimidazole_2cation->cation (+2 -> +1),1.7,1.5577215427374682,0.14227845726253174
3402,1methyl7aminobenzimidazole_cation->neut (+1 -> +0),5.9,5.799043724201128,0.10095627579887267
3403,3methyl4aminobenzimidazole_2cation->cation (+2 -> +1),2.36,1.5331771639828817,0.8268228360171181
3404,3methyl4aminobenzimidazole_cation->neut (+1 -> +0),5.79,5.6662095570965105,0.1237904429034895
3405,1methyl5aminobenzimidazole_2cation->cation (+2 -> +1),2.86,3.176405859234757,0.31640585923475717
3406,1methyl5aminobenzimidazole_cation->neut (+1 -> +0),6.31,6.44243254828423,0.13243254828423012
3407,2methyl5aminobenzimidazole_2cation->cation (+2 -> +1),3.42,3.1223812242020657,0.2976187757979343
3408,2methyl5aminobenzimidazole_cation->neut (+1 -> +0),6.77,6.645205451781364,0.12479454821863545
3409,12dimethylbenzimidazole_cation->neut (+1 -> +0),6.55,5.996263392972224,0.5537366070277754
3410,25dimethylbenzimidazole_cation->neut (+1 -> +0),6.0,6.4690917585201175,0.46909175852011753
3411,56dimethylbenzimidazole_cation->neut (+1 -> +0),5.96,6.061998832097377,0.10199883209737681
3412,56dimethylbenzimidazole_neut->an (+0 -> -1),12.52,13.090481905117645,0.5704819051176457
3413,2dimethylaminobenzimidazole_neut->an (+0 -> -1),11.5,13.046813344023516,1.5468133440235157
3414,12dime5nitrobenzimidazole_cation->neut (+1 -> +0),4.4,4.206728857246155,0.19327114275384538
3415,12dime6nitrobenzimidazole_cation->neut (+1 -> +0),4.2,4.572365792314528,0.37236579231452804
3416,1etbenzimidazole_cation->neut (+1 -> +0),5.59,5.57719957182747,0.012800428172529799
3417,2etbenzimidazole_cation->neut (+1 -> +0),6.27,6.398057908348137,0.12805790834813724
3418,2hydroxybenzimidazole_neut->an (+0 -> -1),11.99,11.834720911150281,0.15527908884971886
3419,1iprobenzimidazole_cation->neut (+1 -> +0),5.71,5.5234763111389,0.18652368886109993
3420,2iprobenzimidazole_cation->neut (+1 -> +0),6.25,6.2287061406055555,0.021293859394444503
3421,4methylbenzimidazole_cation->neut (+1 -> +0),5.65,5.651831988988429,0.0018319889884290674
3422,1me4nitrobenzimidazole_cation->neut (+1 -> +0),3.86,3.1952855807476395,0.6647144192523604
3423,1me5nitrobenzimidazole_cation->neut (+1 -> +0),3.4,3.2249623340180618,0.17503766598193815
3424,1me6nitrobenzimidazole_cation->neut (+1 -> +0),3.67,3.516514411074837,0.15348558892516273
3425,1me7nitrobenzimidazole_cation->neut (+1 -> +0),3.25,3.218063647094837,0.031936352905162835
3426,5nitro2mebenzimidazole_cation->neut (+1 -> +0),4.37,4.191456700980772,0.17854329901922839
3427,5nitro2mebenzimidazole_neut->an (+0 -> -1),10.42,10.842268024704737,0.4222680247047368
3428,4nitrobenzimidazole_cation->neut (+1 -> +0),3.33,2.9723279754124947,0.35767202458750535
3429,24dime1h15benzodiazepine_cation->neut (+1 -> +0),8.98,8.374529891285665,0.6054701087143357
3430,2am4methoxybenzothiazole_cation->neut (+1 -> +0),4.29,3.636615790451824,0.6533842095481761
3431,2am6methoxybenzothiazole_cation->neut (+1 -> +0),4.5,4.53928929775473,0.039289297754730335
3432,2am4mebenzothiazole_cation->neut (+1 -> +0),4.7,4.300667565791961,0.39933243420803954
3433,2am5mebenzothiazole_cation->neut (+1 -> +0),4.6,4.298398455756185,0.30160154424381425
3434,2am6mebenzothiazole_cation->neut (+1 -> +0),4.6,5.091629773024999,0.4916297730249992
3435,bispirine_2cation->cation (+2 -> +1),5.75,5.621634289029218,0.1283657109707823
3436,bispirine_cation->neut (+1 -> +0),11.29,11.24896922604454,0.041030773955458955
3437,4hydroxybenzothiazole_cation->neut (+1 -> +0),1.2,0.6292902971758423,0.5707097028241577
3438,4hydroxybenzothiazole_neut->an (+0 -> -1),8.85,8.58782677008871,0.2621732299112889
3439,2aminobenzoxazole_cation->neut (+1 -> +0),3.7,3.5510641589130065,0.14893584108699365
3440,3amino7chloroacridine_cation->neut (+1 -> +0),6.91,7.304355669023856,0.3943556690238559
3441,3amino7methoxycarbonylacridine_cation->neut (+1 -> +0),7.1,7.291646856003168,0.19164685600316833
3442,3amino7carboxyacridine_cation->neut (+1 -> +0),2.3,3.3858514776884654,1.0858514776884656
3443,3amino7carboxyacridine_neut->an (+0 -> -1),8.0,7.773530799754845,0.22646920024515538
3444,dibenzoquinuclidine_cation->neut (+1 -> +0),4.46,4.7844287838730155,0.32442878387301555
3445,cystine_cation->neut (+1 -> +0),8.12,8.069602009345076,0.050397990654923674
3446,6meergoline_cation->neut (+1 -> +0),8.87,9.276197876648453,0.40619787664845397
3447,semperverine_cation->neut (+1 -> +0),10.6,11.251512374085554,0.651512374085554
3448,3amino1hindazole_cation->neut (+1 -> +0),3.12,3.2522862397117684,0.13228623971176834
3449,4amino1hindazole_cation->neut (+1 -> +0),3.26,1.7786620050256339,1.481337994974366
3450,5amino1hindazole_cation->neut (+1 -> +0),5.12,5.354786608727317,0.23478660872731716
3451,7amino1hindazole_cation->neut (+1 -> +0),3.02,2.6555772850827903,0.3644227149172097
3452,16naphthyridine_cation->neut (+1 -> +0),3.76,3.9864959893990246,0.22649598939902482
3453,17naphtyridine_cation->neut (+1 -> +0),3.61,3.812339657673963,0.2023396576739631
3454,18naphthyridine_cation->neut (+1 -> +0),3.36,3.57341056155303,0.21341056155302995
3455,8oh17naphthyridine_cation->neut (+1 -> +0),2.53,2.4977839388826517,0.032216061117348094
3456,8oh17naphthyridine_neut->an (+0 -> -1),12.04,11.840822531328524,0.19917746867147557
3457,8oh16naphthyridine_cation->neut (+1 -> +0),4.05,4.107994102402839,0.057994102402838976
3458,8oh16naphthyridine_neut->an (+0 -> -1),8.35,8.503605251268372,0.1536052512683721
3459,4oh15naphthyridine_cation->neut (+1 -> +0),2.81,2.922505494365306,0.1125054943653061
3460,4oh15naphthyridine_neut->an (+0 -> -1),10.03,10.342751178503274,0.31275117850327483
3461,3nitro16naphthyridine_cation->neut (+1 -> +0),2.32,2.400362636212652,0.08036263621265194
3462,2aminopurine_2cation->cation (+2 -> +1),-0.28,-0.06522965206692533,0.2147703479330747
3463,2aminopurine_cation->neut (+1 -> +0),3.73,3.373417213654257,0.35658278634574314
3464,2aminopurine_neut->an (+0 -> -1),10.0,9.97045792015441,0.029542079845590763
3465,8aminopurine_cation->neut (+1 -> +0),4.64,4.678035026177575,0.03803502617757548
3466,8aminopurine_neut->an (+0 -> -1),9.38,9.708513357116875,0.3285133571168739
3467,68biscf37hpurin2amine_cation->neut (+1 -> +0),0.3,0.22612280562936693,0.07387719437063306
3468,68biscf37hpurin2amine_neut->an (+0 -> -1),5.02,5.50078165649519,0.4807816564951901
3469,2am8phpurine_cation>neut (+1 -> +0),3.97,3.8570582892608725,0.11294171073912773
3470,2am8phpurine_neut->an (+0 -> -1),9.21,9.070953831570836,0.1390461684291644
3471,6cf39hpurin2amine_cation->neut (+1 -> +0),1.85,1.5242868062486066,0.3257131937513935
3472,6cf39hpurin2amine_neut->an (+0 -> -1),8.87,8.729990947072206,0.14000905292779287
3473,6cyanopurine_cation->neut (+1 -> +0),0.3,-0.025806421310907268,0.32580642131090726
3474,6cyanopurine_neut->an (+0 -> -1),6.88,7.343224677505884,0.4632246775058837
3475,26diaminopurine_cation->neut (+1 -> +0),5.05,5.5377856525738265,0.48778565257382667
3476,26diaminopurine_neut->an (+0 -> -1),10.81,10.62266277776357,0.18733722223643134
3477,8cf326diaminopurine_cation->neut (+1 -> +0),3.68,4.0310227884363385,0.3510227884363384
3478,8cf326diaminopurine_neut->an (+0 -> -1),7.55,7.801841816835896,0.25184181683589646
3479,27dimehypoxanthine_cation->neut (+1 -> +0),2.13,2.5793067392583247,0.44930673925832476
3480,78dih79dime8oxopurine_cation->neut (+1 -> +0),2.8,2.8571956749611074,0.05719567496110756
3481,purine8carboxylic_cation->neut (+1 -> +0),0.0,0.9554633254290357,0.9554633254290357
3482,purine8carboxylic_neut->an (+0 -> -1),2.93,2.6498154211434093,0.28018457885659087
3483,purine8carboxylic_an->2an (-1 -> -2),9.41,9.535715754230662,0.1257157542306615
3484,16dih8oh1me6oxopurine_neut->an (+0 -> -1),8.54,8.060392820136943,0.4796071798630557
3485,3me79dihpurine28dione_cation->neut (+1 -> +0),1.25,1.857586584953232,0.607586584953232
3486,3me79dihpurine28dione_neut->an (+0 -> -1),8.0,8.254761542378354,0.254761542378354
3487,3me79dihpurine28dione_an->2an (-1 -> -2),13.0,12.476710226853758,0.5232897731462423
3488,1methyladenine_cation->neut (+1 -> +0),7.2,7.584595294832095,0.38459529483209476
3489,1methyladenine_neut->an (+0 -> -1),11.0,11.367947389386643,0.36794738938664295
3490,1methyl2hydroxypurine_cation->neut (+1 -> +0),1.8,1.9784136072985872,0.17841360729858713
3491,1methyl2hydroxypurine_neut->an (+0 -> -1),8.8,8.99389745455748,0.19389745455747942
3492,26dihydroxypurine_neut->an (+0 -> -1),7.53,7.153972662009898,0.37602733799010224
3493,26dihydroxypurine_an->2an (-1 -> -2),11.84,11.600654710469303,0.23934528953069645
3494,28dihydroxypurine_cation->neut (+1 -> +0),0.5,0.03269927881525092,0.4673007211847491
3495,28dihydroxypurine_neut->an (+0 -> -1),7.4,7.520528611964451,0.12052861196445086
3496,28dihydroxypurine_an->2an (-1 -> -2),12.3,12.140627395289197,0.1593726047108035
3497,9methyl68dihydroxypurine_neut->an (+0 -> -1),8.34,8.59227387817263,0.25227387817263036
3498,9methyl68dihydroxypurine_an->2an (-1 -> -2),11.79,11.873630640325452,0.08363064032545253
3499,7methyl28dihydroxypurine_neut->an (+0 -> -1),7.7,7.316612288947183,0.38338771105281744
3500,7methyl28dihydroxypurine_an->2an (-1 -> -2),12.0,12.292242438591376,0.29224243859137644
